83 2193
47 32 75
86 75 43
31 58 27
41 29 29
48 65 1
9 57 23
65 90 36
2 64 22
33 77 25
32 54 34
61 53 11
20 79 59
55 90 67
78 65 64
95 60 22
69 90 52
93 72 39
99 109 78
54 65 57
19 44 5
97 8 18
95 63 27
107 97 35
48 39 0
73 34 89
24 22 49
65 47 49
1 42 18
66 69 13
37 15 20
73 95 4
80 67 88
85 86 98
74 94 79
0 99 15
103 85 75
56 25 55
75 93 10
57 70 45
98 47 98
1 17 53
64 90 56
54 107 84
28 2 61
82 72 71
81 40 83
91 108 99
37 57 83
86 2 84
2 72 2
8 84 7
73 14 79
83 0 59
60 95 40
19 84 11
16 48 87
9 12 74
81 95 8
90 100 87
82 95 50
109 92 23
6 22 63
81 17 92
63 85 6
49 59 24
103 99 36
43 21 23
9 67 1
14 54 15
105 42 73
23 102 39
24 35 36
66 89 74
48 95 36
45 12 5
28 74 45
52 109 0
90 88 79
107 58 4
35 20 98
34 37 26
69 108 82
22 86 40
57 19 22
100 60 97
66 90 72
57 95 19
100 51 62
13 62 8
81 54 21
53 76 23
88 99 81
41 101 90
6 82 51
31 86 0
32 45 94
48 13 82
22 49 28
63 79 90
45 35 63
14 6 10
95 72 48
41 67 20
7 90 45
55 104 51
91 48 60
24 47 40
102 80 90
95 35 9
20 14 31
85 40 91
96 13 23
21 42 76
82 30 25
81 69 36
86 91 66
31 3 23
53 81 34
89 48 28
22 99 99
90 77 10
71 63 56
80 62 37
0 62 40
31 48 56
102 63 58
1 42 40
61 10 63
27 76 74
79 34 13
61 68 10
74 61 1
79 104 27
2 102 9
28 82 56
24 16 65
44 4 80
29 45 41
47 57 55
99 86 74
105 4 89
70 60 51
84 80 71
78 105 74
51 103 41
95 72 63
71 106 3
85 64 69
94 109 87
101 63 93
81 88 8
108 67 46
64 28 57
78 30 80
5 77 78
45 20 50
42 45 5
6 70 68
13 80 17
62 30 23
59 105 65
57 81 43
45 36 38
74 45 51
48 94 89
4 19 83
81 79 97
6 106 7
25 9 41
49 36 3
44 45 10
97 95 72
47 48 89
14 18 82
92 27 41
49 94 10
104 72 77
54 26 42
54 22 87
15 1 33
92 14 55
47 53 62
15 78 90
105 47 70
17 92 83
39 13 90
62 43 4
106 89 28
85 82 29
30 104 75
99 58 55
19 49 35
67 98 54
33 104 47
69 7 52
77 35 86
80 96 61
53 65 75
39 90 30
0 17 20
34 106 69
75 29 97
93 9 14
14 71 66
61 59 18
40 39 30
35 71 18
57 36 92
52 70 52
93 9 60
37 100 91
10 9 74
62 16 47
55 47 37
66 91 77
29 106 87
7 73 57
11 79 70
98 108 50
72 79 8
83 21 49
103 45 23
69 51 30
39 73 75
19 17 90
28 27 73
21 51 57
73 54 75
53 107 21
17 53 91
36 108 62
24 42 16
73 70 72
95 96 75
52 19 81
26 60 20
29 107 8
26 46 41
15 105 93
90 53 33
44 34 32
95 38 45
44 71 69
30 95 15
32 50 4
93 96 77
36 61 49
60 63 21
29 51 30
2 31 6
36 89 44
84 48 44
35 24 61
39 46 12
27 28 4
106 47 12
63 21 9
97 65 81
108 72 51
45 70 86
81 90 86
20 48 67
70 15 41
43 39 80
23 46 64
49 16 63
80 28 7
70 82 43
82 96 75
56 60 6
64 90 46
84 43 52
109 49 37
53 41 31
24 82 85
40 21 63
54 40 17
20 2 26
103 46 2
67 55 17
55 75 72
76 79 88
48 108 88
55 28 74
107 109 51
49 81 57
43 59 59
70 78 16
13 30 11
106 73 23
30 75 83
86 47 79
38 19 2
62 65 82
55 7 51
89 22 42
19 83 97
10 45 95
38 109 11
73 5 59
19 64 8
32 38 61
94 23 18
99 39 74
21 30 11
20 9 68
2 105 54
85 3 15
54 73 83
21 78 18
23 92 60
2 88 78
6 63 41
87 57 38
109 5 99
99 79 94
107 48 25
93 53 94
39 7 34
74 23 61
89 87 24
29 91 0
20 69 8
91 37 73
47 67 4
109 72 4
18 45 77
23 19 76
59 106 37
109 25 37
77 16 49
26 41 4
85 29 34
85 102 76
57 44 79
9 95 9
39 80 17
40 54 66
105 23 45
54 15 31
33 29 33
72 37 26
93 10 16
97 9 96
97 102 98
55 1 26
58 39 80
82 106 94
58 103 51
94 53 8
86 90 81
100 25 19
102 34 67
61 79 74
3 18 96
45 22 49
2 60 29
21 72 62
21 76 37
49 91 22
70 77 19
50 75 43
47 75 87
61 7 78
54 11 90
17 45 21
76 89 63
84 9 31
94 62 65
85 70 36
23 91 65
93 32 34
93 50 87
32 73 37
91 65 84
97 65 67
101 98 23
44 47 10
48 19 85
71 31 13
50 74 32
81 57 27
14 64 8
89 1 20
106 100 46
105 15 86
62 71 60
72 73 35
15 26 20
31 24 28
10 24 17
56 84 18
37 96 95
3 71 19
109 99 7
15 83 72
4 10 39
27 50 76
27 36 29
105 5 43
72 107 58
7 54 18
87 89 3
42 32 6
60 48 34
46 39 93
87 107 26
44 39 84
12 50 60
46 68 8
48 95 77
32 6 3
75 12 42
46 90 86
72 24 39
55 100 3
8 7 79
86 34 2
66 77 29
70 43 78
37 60 62
54 93 75
43 10 26
87 58 99
66 6 82
5 106 67
11 32 66
99 81 41
18 30 49
54 94 94
93 104 24
78 10 86
13 31 12
35 54 61
33 108 75
87 17 79
53 70 60
38 85 0
17 19 14
66 21 35
57 19 71
52 94 44
4 87 15
70 105 34
36 80 29
55 59 32
23 71 40
84 76 53
62 67 23
30 85 35
92 74 83
15 77 55
11 3 95
75 34 11
18 57 61
55 57 76
64 88 1
97 5 13
39 101 56
27 29 13
26 66 53
34 61 44
79 70 84
47 51 23
37 16 70
53 27 18
50 32 29
52 20 41
85 56 56
31 7 21
83 32 66
81 77 20
22 19 74
107 17 39
101 106 12
16 23 21
41 45 22
93 83 9
97 11 77
29 46 10
29 32 77
63 62 22
45 70 20
52 25 50
104 70 54
6 0 57
75 27 19
98 79 99
105 22 36
52 5 28
89 56 49
100 91 51
29 65 53
43 2 92
103 40 66
82 73 27
88 74 75
81 41 97
39 28 12
109 79 16
11 99 14
77 78 20
4 21 56
46 30 4
79 8 79
70 88 64
43 49 58
12 47 0
87 38 8
12 4 47
23 90 66
46 96 84
99 102 64
7 37 41
83 45 1
93 11 68
19 22 57
42 80 35
60 84 41
33 45 80
8 70 88
60 15 46
62 78 41
73 13 14
50 41 38
39 108 90
58 82 23
67 28 49
99 13 21
102 20 12
12 47 21
8 84 94
8 35 95
72 65 5
32 25 72
83 82 8
0 54 37
102 94 57
83 69 2
63 86 27
62 40 75
39 64 91
85 6 85
3 34 6
53 22 90
14 76 77
94 15 36
43 79 44
0 101 1
106 90 3
106 100 74
18 67 21
54 105 44
2 104 63
102 32 83
95 105 98
82 74 30
42 21 46
92 20 63
82 87 66
93 74 23
61 82 51
61 4 11
86 59 34
11 96 31
1 20 80
105 1 7
89 79 56
0 97 87
66 6 26
80 23 5
20 101 53
69 7 69
72 49 63
38 22 92
11 37 34
60 53 70
13 7 15
10 84 97
35 23 53
58 50 83
103 21 73
34 63 79
54 109 69
92 12 89
19 11 75
59 62 60
98 81 51
87 49 58
19 69 20
69 29 72
82 61 3
51 31 10
51 93 40
72 65 81
107 14 42
4 80 9
79 39 14
19 41 56
2 85 14
81 30 39
104 102 94
66 91 8
88 41 7
19 45 39
11 76 83
109 23 5
40 67 8
8 38 32
64 90 80
91 81 19
86 55 12
22 74 12
92 91 13
95 68 69
95 91 28
47 21 10
101 86 35
65 24 24
72 34 38
14 24 31
74 32 82
63 37 22
64 10 8
90 67 27
70 4 16
22 43 51
74 109 90
101 86 6
102 105 36
13 75 39
10 73 14
86 76 58
36 91 52
90 40 21
87 43 21
0 88 40
60 72 14
76 87 28
18 85 39
63 37 96
29 13 91
79 45 33
26 64 69
1 41 1
73 82 14
54 59 85
24 64 32
14 81 66
15 45 54
97 35 66
54 11 42
84 32 3
21 27 66
9 82 37
56 6 32
91 41 48
102 90 89
51 25 45
62 95 22
67 86 26
101 88 11
10 22 19
91 18 71
36 40 67
95 20 74
7 27 33
31 81 74
70 54 75
96 105 51
52 15 66
62 32 15
16 95 29
85 104 16
37 11 70
102 86 71
72 97 7
98 85 68
15 43 41
99 108 18
84 77 21
93 89 95
12 26 64
72 31 54
104 3 81
23 32 55
64 70 21
23 74 19
87 61 91
67 42 16
4 9 24
36 88 71
22 54 61
70 26 60
32 104 48
0 78 98
2 55 51
90 39 66
60 63 40
80 34 96
13 104 58
32 30 92
46 27 82
59 106 82
62 18 78
72 76 51
101 49 4
40 58 52
76 99 56
47 89 25
68 35 27
62 55 97
66 47 13
90 1 44
44 56 0
103 19 31
10 15 54
72 94 62
33 107 26
74 28 90
39 25 26
99 1 61
44 66 82
15 11 56
31 30 53
97 109 7
42 31 45
98 61 66
7 71 69
86 99 27
77 74 44
68 54 62
104 10 3
83 56 33
2 55 82
45 29 6
12 57 18
16 18 11
40 21 73
14 25 42
75 72 46
2 102 85
104 108 44
81 87 23
98 2 23
34 15 81
82 33 48
5 33 99
56 106 92
6 41 13
3 106 91
20 84 47
104 7 44
85 109 45
28 55 72
58 35 68
72 0 10
88 73 56
3 71 66
76 71 21
89 102 67
9 96 51
90 109 68
27 56 79
39 59 20
108 57 82
75 91 3
71 91 89
29 46 27
4 50 17
83 41 41
68 78 73
2 49 21
44 15 23
58 99 49
7 71 25
47 77 46
7 21 10
71 86 86
79 31 40
68 27 90
84 60 79
42 22 67
19 5 75
66 60 4
46 97 91
51 72 49
2 92 78
27 104 56
71 16 97
4 96 75
71 102 64
56 5 43
68 109 75
34 85 15
41 6 57
85 5 87
12 83 8
53 1 18
11 96 92
90 5 26
59 43 42
73 97 1
70 81 87
14 78 34
106 22 19
59 55 79
65 102 7
43 31 48
59 21 57
105 61 40
76 59 75
17 61 62
104 80 45
101 104 25
29 95 89
57 93 51
106 58 89
3 36 91
66 32 20
1 66 5
31 6 79
81 26 17
76 54 62
68 27 46
82 70 95
88 106 68
32 44 90
58 99 21
102 12 39
5 67 25
43 6 60
54 24 92
91 92 65
7 40 71
53 94 49
7 74 63
3 29 57
27 96 21
73 88 90
68 13 7
109 82 50
11 20 84
80 82 51
75 79 17
4 1 0
76 61 93
51 53 62
52 16 75
14 12 44
63 46 76
24 27 25
30 10 68
92 4 40
36 40 21
2 3 33
6 10 65
38 59 26
25 70 45
94 95 44
81 44 20
59 66 60
68 55 70
3 65 46
50 69 17
109 39 23
97 17 44
70 105 44
0 37 35
59 32 1
83 14 71
15 69 58
52 44 72
90 80 91
109 74 25
54 33 71
18 41 91
17 97 16
28 4 61
24 17 79
103 79 63
33 8 23
9 43 82
106 48 1
68 23 6
89 38 61
34 92 91
57 69 13
90 35 67
70 37 89
65 81 65
94 6 73
74 77 52
42 107 79
90 93 30
42 53 21
1 52 47
7 60 97
1 8 22
61 32 81
91 50 33
21 8 75
108 10 74
9 106 18
5 25 92
59 58 13
46 65 21
19 97 97
100 105 84
76 4 12
19 49 90
52 70 53
86 46 45
12 43 73
93 87 29
14 80 0
20 61 11
31 52 67
81 3 12
76 14 99
5 73 17
65 64 68
50 80 44
23 52 76
74 42 71
89 58 73
90 95 68
60 22 69
79 55 66
40 68 66
63 15 67
65 97 54
77 5 95
62 103 97
44 21 87
58 4 29
90 57 9
43 31 84
39 68 77
52 32 18
80 91 31
87 65 50
6 90 71
30 51 35
24 49 31
86 22 59
40 89 12
2 70 45
43 104 72
16 53 46
81 46 16
15 13 33
38 12 56
90 37 28
66 13 22
13 86 86
98 94 30
77 95 72
38 48 71
95 100 11
29 39 58
108 70 19
68 48 4
80 83 26
79 86 27
47 74 76
48 6 19
76 107 88
60 92 5
107 66 80
81 59 95
60 80 61
65 40 9
32 0 27
3 91 91
100 56 11
86 67 15
47 11 13
44 60 54
45 97 79
92 72 55
12 7 36
68 19 33
58 0 44
51 21 80
83 81 84
66 18 17
80 52 24
72 91 89
106 30 58
44 77 31
74 55 82
40 94 33
100 56 46
42 48 74
46 59 57
105 101 71
42 38 96
108 43 24
85 4 3
27 31 39
40 2 78
9 45 6
68 37 93
42 106 46
60 80 43
87 70 38
6 81 3
82 69 21
58 31 85
81 71 55
82 34 38
3 95 75
85 50 24
11 4 13
54 50 34
44 15 76
5 56 47
99 55 46
41 98 90
65 23 33
104 25 36
15 46 32
99 42 18
35 97 44
39 52 85
68 108 41
55 57 91
15 90 99
17 94 92
0 35 97
90 39 26
60 78 73
68 85 90
12 56 96
2 62 63
57 71 68
74 21 23
20 97 17
101 89 31
31 84 32
103 101 49
72 77 2
99 75 81
98 23 5
79 32 23
95 69 78
65 56 38
31 9 38
30 10 31
97 102 88
7 93 4
91 74 78
63 86 53
104 39 55
100 16 15
11 39 96
19 31 59
109 62 44
58 10 67
55 33 14
106 10 28
5 77 91
63 61 70
84 0 10
81 46 12
45 92 14
58 51 55
72 85 37
32 90 75
47 25 47
77 30 93
86 74 26
74 63 35
29 6 28
3 6 18
38 41 0
41 109 56
106 58 46
106 83 40
8 21 52
53 82 43
85 15 32
73 33 81
0 48 67
69 101 83
19 5 71
67 63 22
12 55 31
24 11 47
97 84 96
34 55 78
47 58 32
63 5 17
41 19 28
59 73 38
16 20 13
13 17 92
29 68 95
39 76 81
81 106 21
20 49 26
58 84 71
92 23 27
74 71 89
15 95 89
83 68 17
100 59 7
10 64 9
70 7 44
107 2 80
33 10 12
83 59 72
6 18 63
62 94 22
102 79 74
13 82 32
7 96 22
44 22 40
82 70 10
28 55 86
65 24 87
92 89 0
10 47 60
75 11 78
93 102 79
62 21 46
72 54 98
35 59 91
83 104 95
26 47 88
93 103 69
57 48 15
67 45 20
87 47 67
60 47 36
99 48 23
73 27 69
53 11 57
85 68 41
86 48 99
26 51 55
58 16 4
41 57 23
98 22 12
95 26 90
37 33 37
5 106 63
30 10 58
51 79 3
35 77 38
101 89 55
105 93 6
95 82 93
56 39 89
71 27 40
61 101 40
79 7 86
82 91 95
28 21 82
109 104 84
67 69 54
29 45 68
20 84 87
9 20 37
107 67 64
25 97 21
41 16 21
62 59 42
42 6 77
45 52 80
77 97 65
56 71 19
30 36 15
13 3 60
91 2 29
11 41 50
51 84 3
83 107 0
79 80 76
52 69 89
90 59 41
92 97 66
44 100 35
104 40 75
28 79 23
22 91 85
61 40 27
69 3 68
27 92 33
58 9 91
52 22 57
16 45 61
32 31 33
78 37 73
64 53 22
77 55 68
16 19 73
39 78 68
34 66 91
1 39 79
81 68 95
20 70 43
84 39 87
30 101 55
11 58 87
19 45 36
36 79 31
58 15 66
24 37 49
80 33 48
27 106 34
11 88 73
58 28 94
33 12 78
5 67 70
54 53 16
48 50 90
108 12 7
27 87 51
3 93 59
56 63 75
15 68 60
79 86 32
66 63 22
11 70 9
51 16 66
18 14 43
55 5 62
94 37 58
70 24 3
93 43 13
63 64 86
105 55 82
62 73 98
85 83 36
96 101 60
24 82 24
52 79 3
77 60 77
108 12 71
17 50 80
100 49 24
77 53 30
34 61 37
44 11 60
8 19 72
53 69 2
13 4 74
68 15 65
8 54 30
34 89 66
41 9 73
70 10 42
107 103 69
57 94 30
76 98 96
100 97 82
70 91 90
48 25 45
45 26 81
6 49 60
16 69 70
15 18 38
22 74 0
66 15 63
46 6 31
107 54 35
97 39 42
57 99 61
43 101 94
25 38 13
8 106 24
72 36 22
53 95 28
109 60 44
50 100 93
67 30 53
38 71 98
47 85 10
10 91 20
76 45 89
33 58 58
101 89 82
98 27 50
66 18 50
44 25 3
84 59 82
47 15 41
72 3 65
55 51 48
87 15 1
47 33 51
71 55 35
65 55 74
82 19 12
59 29 50
72 79 69
64 84 49
76 109 24
60 46 45
40 38 12
34 22 82
89 13 37
18 56 91
109 23 32
66 76 84
104 24 25
67 46 4
30 12 76
58 79 31
89 44 80
40 12 9
92 97 69
67 7 13
91 23 38
3 100 61
1 29 64
51 33 16
48 89 71
96 93 39
107 26 85
47 18 17
77 19 3
48 62 18
11 20 65
56 72 97
104 80 45
57 97 45
84 73 94
41 2 64
70 72 14
26 64 31
99 67 83
86 8 39
95 79 6
57 58 70
43 85 6
35 94 59
106 28 11
2 100 77
72 107 25
79 46 41
25 28 99
82 29 88
51 48 41
1 62 19
32 33 93
7 87 38
13 107 90
48 75 52
8 57 77
53 64 34
57 4 65
31 8 43
76 34 68
91 76 90
70 100 76
22 28 24
42 72 77
14 106 92
22 33 59
47 30 65
26 73 53
44 46 77
41 50 76
44 73 57
74 69 55
60 2 21
26 98 81
7 103 24
35 32 10
35 52 70
101 81 0
103 48 90
30 82 81
62 27 46
2 18 72
27 54 57
3 90 19
72 77 69
63 38 10
58 3 86
62 7 67
99 80 43
88 7 74
72 67 12
109 79 51
7 55 2
50 1 59
21 33 2
101 95 10
56 17 87
77 103 35
61 20 23
56 60 53
33 87 84
48 71 61
93 54 95
35 89 90
57 48 71
18 8 57
96 49 20
20 75 36
63 21 41
9 102 49
88 11 47
92 24 32
56 16 86
103 11 30
7 41 2
53 104 13
79 45 21
73 63 51
24 16 19
31 65 86
34 5 53
35 23 59
104 75 99
36 63 32
66 1 64
59 46 85
32 2 9
30 68 22
73 28 23
18 96 52
109 55 29
94 27 51
61 2 42
48 103 41
16 9 10
17 69 45
108 30 76
22 11 97
103 12 56
21 86 11
87 16 0
65 7 77
1 52 91
86 104 68
50 102 13
58 54 4
23 109 25
48 54 57
91 86 8
84 34 56
9 5 87
97 105 27
92 23 44
13 72 25
46 14 76
24 45 40
13 91 62
44 89 60
88 52 14
78 18 3
75 64 87
5 32 70
55 66 81
26 47 46
50 92 92
60 35 99
98 39 38
45 27 26
11 46 13
47 23 98
15 84 1
23 58 54
33 66 93
85 106 14
100 24 95
100 0 23
102 67 26
104 72 98
63 86 0
74 31 34
50 70 20
42 4 47
58 98 53
95 105 23
91 4 1
30 51 67
36 87 71
18 55 53
25 0 13
16 4 75
46 15 44
98 95 43
25 83 8
14 41 46
42 49 10
20 30 90
58 78 50
54 45 45
85 7 54
50 57 1
99 54 81
17 76 39
49 43 58
17 72 6
36 4 86
91 73 21
30 42 95
75 100 87
3 17 81
40 10 83
34 9 59
95 0 33
27 32 35
29 27 87
52 108 30
13 54 61
46 109 91
34 84 39
44 38 12
10 46 74
12 69 77
13 98 42
49 102 32
3 99 62
99 71 57
20 78 11
31 52 5
2 67 8
30 77 51
99 63 74
100 79 79
13 62 48
73 68 28
33 30 32
38 69 79
25 77 22
35 33 77
40 57 23
13 88 82
59 26 45
6 82 71
78 61 24
33 105 0
93 68 68
35 44 7
32 13 87
40 94 22
24 72 28
82 5 99
52 47 29
19 39 92
105 25 20
91 4 63
37 71 85
81 23 30
88 99 66
20 94 14
86 36 86
66 106 72
50 91 6
90 60 69
40 77 81
106 107 20
109 48 85
100 93 55
52 92 15
80 81 64
14 102 22
100 14 19
55 16 18
0 84 54
57 10 57
75 0 51
93 15 0
76 2 24
2 99 38
66 27 41
62 76 33
86 48 48
81 61 39
90 68 56
109 79 10
103 60 5
72 21 69
83 54 57
60 35 8
25 74 41
80 75 65
66 57 48
40 103 67
64 21 97
96 51 67
30 58 11
29 63 60
61 4 14
27 33 13
32 33 74
70 31 97
34 47 89
101 107 34
44 102 64
42 29 79
62 23 68
96 9 67
102 53 49
42 9 16
10 88 0
82 12 35
7 93 17
17 36 76
107 24 53
15 97 71
50 3 59
69 17 30
64 82 69
45 107 55
63 72 80
87 24 15
9 47 42
35 99 52
103 2351
77 46 18
3 48 10
53 7 60
24 28 30
11 27 90
87 96 63
11 95 97
62 74 87
73 82 81
72 6 46
4 13 7
55 14 68
37 87 23
6 96 55
21 26 74
42 25 30
0 18 51
8 4 95
29 41 63
6 62 75
10 36 4
22 90 25
37 58 40
78 102 3
102 73 68
74 6 3
96 25 1
56 55 83
40 68 69
34 2 45
93 34 75
39 43 9
1 9 12
17 8 57
84 18 43
9 30 74
43 49 43
62 26 97
50 23 62
6 43 12
15 6 68
23 52 40
4 44 31
28 31 18
6 9 60
30 32 97
97 23 20
102 78 22
102 76 54
41 1 17
14 7 47
7 76 71
99 28 93
1 36 7
92 63 21
81 84 8
8 14 96
102 89 3
68 78 44
8 14 4
8 40 52
22 33 5
27 99 14
80 29 44
55 45 5
52 24 77
66 84 15
45 99 27
90 13 11
44 29 49
44 95 46
95 6 85
95 24 57
80 1 41
48 23 49
70 46 72
69 68 36
31 97 58
101 55 39
83 5 52
45 35 8
47 34 58
59 13 2
22 19 13
94 62 62
37 95 36
84 10 79
47 19 27
14 94 11
9 50 18
69 58 58
36 5 26
84 38 99
44 33 43
34 76 72
98 44 48
12 34 72
56 32 46
53 19 68
20 85 12
12 41 66
88 28 30
100 45 50
82 1 73
63 0 42
20 40 15
99 88 94
62 45 69
98 82 33
67 16 28
27 33 27
2 48 64
60 39 62
59 87 42
29 54 85
71 63 53
24 2 85
4 79 48
17 93 23
99 46 87
11 18 97
21 58 66
102 83 66
44 50 40
47 84 43
92 64 43
17 14 46
69 20 51
85 32 36
1 10 17
51 22 46
2 95 41
54 100 63
20 78 15
7 102 28
13 23 72
63 57 7
14 85 53
75 89 16
45 14 96
68 78 29
44 42 69
75 65 34
44 65 74
59 26 28
91 76 73
51 20 66
88 20 50
27 52 29
80 31 18
51 63 42
15 59 56
94 71 25
100 62 81
0 77 8
86 55 12
15 21 86
96 23 52
45 64 36
53 45 76
33 80 26
24 82 24
21 99 94
50 66 95
60 12 64
22 35 9
51 33 24
39 78 59
0 33 17
70 25 67
39 37 82
91 85 47
0 84 98
39 19 29
36 33 98
39 57 15
92 14 80
34 40 12
99 97 47
39 51 62
1 45 66
97 59 35
96 45 35
0 28 95
17 33 0
93 58 53
88 46 41
77 93 56
102 67 85
28 37 31
24 66 66
88 17 56
9 95 61
38 89 41
63 100 15
74 51 75
36 24 12
12 4 4
53 4 68
96 34 81
22 41 39
11 50 50
98 78 60
12 10 4
46 72 90
28 75 58
10 71 77
21 38 19
53 14 89
44 5 70
0 74 63
62 40 43
1 74 76
56 25 31
49 73 25
34 68 4
56 85 1
48 56 80
1 88 28
46 40 57
13 31 56
77 22 4
3 23 0
81 33 42
47 21 2
54 55 35
53 33 74
29 28 36
53 52 43
22 11 87
60 71 90
1 10 83
48 55 42
6 90 36
25 8 39
44 53 36
35 99 88
14 20 33
75 17 68
75 18 88
62 66 1
97 67 99
52 43 3
40 62 59
83 12 83
74 28 69
45 28 39
8 51 26
48 12 9
72 50 21
18 38 93
51 14 52
47 52 79
63 56 86
18 84 21
80 16 11
74 32 72
50 70 18
63 10 81
85 80 69
29 35 69
59 60 31
65 42 84
41 81 52
51 32 2
35 28 47
44 101 73
4 72 75
17 13 83
49 12 97
39 49 66
90 87 9
58 39 88
102 99 7
25 16 30
102 37 92
68 98 63
97 77 86
42 97 6
65 56 53
31 74 63
44 11 32
4 70 97
10 7 63
96 13 58
32 38 34
74 41 2
77 75 89
97 69 68
73 85 26
64 91 14
85 79 42
5 67 79
76 9 40
63 94 55
60 98 88
77 7 34
4 89 74
80 90 64
0 30 33
62 48 21
85 8 52
97 9 70
14 67 43
38 81 72
1 62 50
66 65 32
29 23 91
59 30 84
60 91 17
76 66 98
38 79 65
62 21 48
89 37 74
53 65 70
9 92 83
74 102 1
88 48 72
65 29 99
15 57 59
68 13 41
33 38 7
81 98 28
60 55 26
43 51 31
62 19 61
31 20 86
10 67 68
56 74 55
49 53 81
102 10 72
29 49 66
41 34 61
14 4 15
27 31 15
68 2 20
88 43 90
71 86 12
68 21 97
64 41 40
2 35 7
50 59 52
74 76 54
82 80 83
59 67 23
93 9 41
38 83 38
62 83 72
89 26 65
85 42 19
12 10 67
77 23 78
16 69 4
54 87 1
28 15 16
67 63 79
29 31 78
90 36 59
78 48 72
100 37 19
50 66 44
36 26 84
14 40 52
75 78 74
6 66 39
78 59 18
4 87 14
85 81 16
71 85 4
96 58 58
30 15 26
5 30 75
26 90 18
16 41 73
57 62 40
59 97 23
47 34 69
95 58 27
29 73 85
69 60 1
64 89 16
96 69 72
32 8 68
23 101 45
85 80 68
57 62 1
32 89 77
58 96 19
85 11 44
54 78 22
72 13 20
20 50 26
81 22 49
10 94 15
73 79 83
59 56 49
102 24 94
57 86 48
32 79 23
10 46 54
17 102 2
65 68 18
39 24 46
32 73 88
18 35 82
23 73 4
99 3 30
5 39 72
30 15 34
64 90 3
37 5 13
87 10 0
21 12 19
2 32 74
13 93 92
58 15 65
56 44 54
92 5 18
67 51 7
73 96 4
99 40 57
70 56 98
92 84 7
75 23 28
30 98 96
95 48 74
21 50 72
75 58 62
15 57 36
47 55 62
91 55 17
49 66 70
3 76 59
35 8 18
58 22 73
28 90 94
50 64 27
43 101 58
60 88 49
75 78 50
14 55 5
98 42 65
69 52 56
72 100 12
3 12 87
67 24 83
98 18 16
60 91 73
100 34 82
42 46 88
53 39 2
95 34 48
33 91 97
70 88 42
69 9 49
91 62 33
88 44 74
41 17 30
7 98 40
94 29 91
5 87 28
80 2 80
85 4 30
90 72 0
68 15 0
58 29 13
33 72 35
94 57 19
41 38 81
61 28 95
0 61 16
46 3 5
88 15 62
97 90 33
84 48 17
9 72 4
22 13 26
68 34 28
72 32 40
69 76 93
74 92 87
41 48 19
41 65 63
48 39 52
49 41 17
6 57 30
66 74 57
30 25 98
55 50 42
16 77 26
45 85 37
80 79 34
48 35 14
13 14 81
74 11 16
55 60 6
1 9 24
49 56 27
72 52 29
70 59 94
9 88 17
0 11 19
86 47 61
9 52 86
79 71 10
92 34 83
99 35 21
81 41 78
61 50 53
3 26 92
77 32 0
93 41 78
82 1 57
56 29 83
39 86 28
91 90 64
32 23 51
32 94 84
85 75 65
42 8 74
98 25 5
51 88 17
54 28 50
58 77 81
86 42 70
90 43 14
9 68 20
88 51 97
0 40 36
39 71 61
22 5 94
9 21 94
77 0 29
98 51 41
81 97 86
16 37 5
96 50 65
67 45 0
43 6 47
30 48 88
69 6 13
25 90 93
84 11 7
9 85 7
54 7 13
95 39 0
15 89 56
5 80 48
27 30 4
85 81 22
1 99 59
102 74 38
12 71 62
59 13 58
90 101 71
87 35 6
60 82 36
10 66 2
68 52 22
17 96 31
39 86 67
73 49 77
99 30 22
7 38 17
86 77 78
47 21 86
102 9 92
39 82 17
55 53 42
11 40 62
19 67 11
3 50 59
25 88 76
6 44 56
76 33 66
21 31 24
72 79 43
11 42 15
14 19 76
14 64 52
97 45 45
101 14 4
8 2 60
59 43 69
0 35 26
1 29 42
55 93 21
2 11 18
21 48 24
80 58 30
85 72 89
11 46 67
75 102 26
52 75 77
16 88 78
93 99 89
86 13 69
94 93 9
6 68 23
91 48 58
25 99 1
42 60 31
62 31 37
11 66 63
83 8 48
39 91 57
97 73 37
56 4 58
16 67 78
69 49 18
20 0 54
30 76 63
8 49 56
58 32 23
94 57 56
8 3 75
78 16 52
17 35 78
69 32 87
60 47 49
18 2 10
92 95 66
89 7 3
25 32 90
16 99 0
43 0 3
26 7 9
101 52 19
45 74 80
3 58 59
94 19 7
64 77 33
78 47 63
3 38 98
96 87 81
11 96 44
15 1 39
3 83 63
89 16 36
79 95 97
1 31 51
47 23 67
70 36 21
94 22 79
76 75 63
0 19 19
4 66 6
2 76 13
9 73 58
42 33 55
93 68 1
46 99 75
27 17 62
26 95 54
81 14 86
62 7 43
82 85 86
46 70 21
51 48 75
95 61 19
47 45 5
90 42 88
48 56 59
24 51 69
85 49 20
71 44 63
51 15 40
4 98 58
93 48 31
80 73 87
45 100 18
80 7 4
40 39 5
66 14 81
42 20 1
23 38 3
96 24 92
75 91 60
10 24 39
88 55 86
70 25 96
19 99 31
72 79 40
26 74 88
71 3 76
54 15 65
100 18 18
7 45 22
95 36 12
85 59 78
29 41 96
5 1 77
22 6 66
66 47 87
70 42 8
68 4 66
29 83 11
42 36 38
10 94 13
99 26 57
46 59 11
33 92 12
37 91 88
48 102 11
43 93 65
89 3 4
69 77 23
60 49 10
92 85 72
33 62 81
62 0 48
95 32 71
77 94 55
36 75 84
8 10 22
