25 193
1 6 57
7 12 96
4 17 5
6 1 44
17 32 39
25 30 61
0 31 8
19 11 96
16 18 83
13 31 69
12 21 99
15 24 9
36 31 27
3 25 71
34 14 74
33 28 21
6 18 14
27 9 10
17 35 85
25 7 1
29 34 48
19 7 51
18 36 38
8 17 42
23 17 2
7 34 34
36 5 52
3 16 43
31 25 70
30 10 66
29 28 33
30 2 58
18 0 50
20 10 98
4 14 17
23 11 96
12 20 20
5 25 61
5 6 5
20 1 96
1 13 39
32 13 94
20 16 31
2 17 12
29 22 74
3 35 61
2 4 56
18 30 9
18 19 78
36 16 85
17 26 36
30 26 80
7 5 30
20 15 94
16 29 79
23 26 22
21 17 86
31 23 63
5 17 69
23 24 84
5 4 80
17 4 35
8 5 62
1 20 69
7 22 58
22 7 21
33 4 9
32 16 69
23 35 4
25 7 13
9 3 86
0 6 2
21 15 67
0 25 94
2 4 50
3 13 61
35 12 55
28 10 9
9 4 99
1 29 71
20 26 86
33 32 84
0 17 80
21 35 91
24 12 80
3 30 12
0 26 75
10 33 72
9 34 30
10 23 28
30 20 74
0 10 71
36 1 85
36 1 54
25 35 31
20 14 13
6 23 93
0 29 45
21 15 19
16 32 15
5 24 42
17 6 9
33 10 8
4 24 52
6 36 4
27 17 1
1 13 74
4 34 57
30 21 73
3 8 45
21 30 50
26 8 42
34 15 33
9 30 57
3 2 48
5 31 7
0 9 73
21 25 24
9 30 63
7 11 51
2 19 14
21 12 33
16 20 20
7 1 48
2 31 61
14 15 95
28 17 6
23 13 31
16 11 12
26 2 74
1 33 3
19 30 23
19 6 79
26 8 59
24 11 20
8 34 39
0 35 70
29 6 29
1 30 85
2 13 64
16 28 61
10 5 16
9 13 63
25 16 63
18 25 47
24 16 41
20 35 24
18 16 27
1 10 45
21 5 68
36 21 42
20 5 29
28 6 63
8 34 77
2 13 75
33 16 63
13 17 58
32 6 3
16 12 84
9 35 10
33 12 59
25 21 56
16 29 72
3 15 59
13 0 28
1 17 90
6 15 39
30 21 49
30 15 96
6 35 93
19 36 62
29 7 18
5 15 95
22 30 86
16 15 77
8 19 7
2 30 40
2 29 25
2 34 91
2 34 66
31 6 34
7 32 51
15 36 49
17 1 3
9 10 25
11 18 11
9 32 82
2 4 63
29 13 54
26 24 59
10 13 92
22 3 82
2 19 11
23 17 18
1 17 68
15 32 35
27 1 20
20 9 54
7 35 33
25 7 71
31 13 67
30 5 64
29 5 70
35 12 38
35 24 55
3 36 48
35 5 58
18 24 2
32 2 45
36 32 68
5 10 57
3 31 43
16 36 64
33 1 47
20 12 56
30 2 43
17 32 23
26 33 3
33 3 15
36 35 16
7 30 41
17 30 49
34 17 96
15 32 2
21 25 52
25 29 57
24 9 72
12 20 39
19 12 8
27 34 19
4 14 45
0 23 7
31 11 66
11 17 84
26 31 15
5 25 34
36 31 73
31 24 53
14 2 4
10 0 99
17 25 69
17 30 66
10 25 47
8 19 13
13 21 12
11 34 79
33 18 77
11 21 36
18 0 19
33 0 58
4 5 43
36 9 29
5 28 32
33 29 60
36 34 87
21 19 67
6 28 86
24 15 2
14 4 23
28 4 14
14 30 49
20 21 9
25 24 29
35 19 81
16 5 25
36 11 1
5 9 58
1 27 36
33 7 21
15 23 7
8 10 28
5 21 63
22 29 39
34 11 94
22 3 48
18 22 67
12 9 26
21 19 23
18 6 50
2 23 98
10 19 94
28 9 5
2 0 67
11 21 18
25 11 87
31 0 27
11 28 98
11 8 3
27 32 61
17 34 31
11 23 4
25 2 75
33 17 50
12 21 43
1 23 19
34 20 30
18 24 4
1 16 37
21 0 98
16 14 95
19 21 11
27 16 10
11 10 56
17 33 48
32 1 3
2 0 68
32 36 36
3 7 89
16 20 50
18 24 60
19 13 66
24 5 43
23 2 45
32 7 88
5 32 76
32 9 55
31 15 70
18 25 10
27 32 13
23 11 13
26 18 94
7 9 61
6 1 98
30 23 14
35 19 34
28 1 96
10 34 24
9 26 47
11 14 73
0 18 0
26 9 54
24 35 33
16 29 7
1 27 57
22 26 78
0 27 94
4 11 12
24 21 3
6 3 51
17 30 9
26 6 92
13 30 12
14 2 69
24 11 49
19 6 34
21 23 44
19 5 40
6 30 52
27 34 14
16 0 30
3 28 72
20 7 13
12 29 17
32 33 7
22 9 52
12 0 78
21 14 9
34 23 37
7 19 95
32 8 29
31 3 24
35 9 29
13 17 31
15 33 10
19 15 79
6 29 35
8 29 65
11 19 62
21 24 7
6 19 14
17 19 51
35 15 23
9 11 63
21 29 62
19 25 32
9 27 16
11 31 31
3 10 76
36 12 10
34 29 91
2 13 15
27 29 42
8 12 96
11 31 6
32 25 59
18 13 98
6 19 73
19 14 97
7 1 66
26 0 9
0 6 62
18 29 68
5 29 64
0 4 94
0 4 68
30 29 50
20 6 44
16 26 9
28 14 28
22 1 81
0 27 96
2 12 66
36 26 81
8 31 75
11 8 12
19 15 43
18 35 7
7 30 0
32 26 60
21 25 24
21 22 12
5 34 64
24 4 55
34 28 7
12 21 48
34 36 61
13 28 47
9 4 15
16 2 80
10 33 27
0 16 76
103 2707
17 4 23
64 15 40
12 23 84
59 91 17
74 14 56
52 101 94
32 21 4
7 46 2
17 97 9
23 85 69
72 20 45
7 11 73
100 64 96
10 27 25
86 50 70
62 82 67
20 39 88
29 65 55
38 6 77
8 90 17
6 98 34
29 59 44
37 45 88
55 41 45
29 59 91
56 17 67
48 34 91
42 66 1
61 31 69
28 22 15
61 71 44
99 4 40
100 31 20
23 49 5
60 36 33
14 34 30
16 62 80
71 86 53
43 98 34
29 94 96
62 69 60
9 49 88
82 76 71
61 19 20
23 99 67
20 53 61
91 66 97
38 48 23
97 76 64
97 69 61
37 61 42
57 11 45
13 29 52
99 37 50
33 97 99
13 23 1
34 2 75
32 96 50
51 34 26
51 63 91
17 60 34
72 99 10
102 14 41
61 13 11
28 24 73
23 37 14
68 12 88
26 82 56
72 22 58
19 67 41
73 99 16
71 24 70
101 57 59
97 64 34
46 58 61
68 27 20
40 53 82
51 11 25
50 26 43
22 65 23
99 89 25
16 21 76
64 45 14
63 44 64
2 8 17
69 31 2
9 53 59
46 27 56
10 94 75
91 49 3
51 92 83
60 16 15
99 39 74
50 101 86
28 6 2
85 2 79
69 60 17
20 77 91
37 63 21
11 32 63
77 38 98
87 33 12
6 41 53
28 16 64
48 44 64
75 80 28
77 95 96
88 12 64
74 71 29
48 101 44
5 60 18
100 45 18
17 70 83
56 45 23
36 67 94
16 2 22
43 84 89
25 79 3
22 50 52
34 13 30
59 77 12
71 23 17
4 26 14
69 58 42
70 82 88
30 75 94
37 49 55
32 87 20
12 87 1
76 37 85
19 95 31
90 93 92
37 65 22
62 48 55
72 29 93
49 63 88
79 98 28
79 15 6
56 27 79
23 20 88
66 2 61
57 41 37
101 102 96
20 91 25
97 45 32
38 91 71
24 90 73
15 86 92
55 83 61
29 60 11
21 14 14
25 57 98
72 15 50
94 75 61
57 31 53
102 60 66
95 49 5
39 5 52
16 99 36
8 94 24
88 91 37
17 14 60
55 67 63
28 6 45
18 101 36
20 84 14
96 73 68
59 13 32
12 69 95
73 72 98
45 90 15
82 55 64
30 39 29
58 2 10
21 86 4
84 7 80
41 73 94
49 22 26
51 16 8
49 102 80
66 2 36
51 13 8
84 70 73
22 0 53
56 83 37
37 22 62
97 96 61
33 3 1
79 102 23
88 6 98
13 14 1
91 86 61
52 96 53
99 97 98
5 42 24
71 69 48
33 93 59
48 22 77
60 50 42
77 40 29
61 37 5
5 70 63
83 10 88
84 94 88
4 59 13
28 24 77
18 9 25
42 87 94
42 30 19
80 2 99
1 102 3
97 83 16
2 53 90
100 94 92
73 99 33
51 34 23
102 73 24
63 93 76
60 91 9
92 99 58
98 36 96
78 36 49
53 5 26
12 25 31
65 18 53
16 74 97
58 25 27
14 1 28
26 14 79
48 84 36
14 32 67
38 91 42
87 83 97
36 37 58
23 27 9
28 12 89
7 55 74
98 26 95
36 28 65
91 99 60
3 10 0
4 23 7
59 88 61
102 96 79
36 38 76
42 85 17
21 64 6
50 78 51
50 41 93
51 43 27
4 83 67
59 99 84
62 56 65
102 96 70
50 25 93
86 50 96
48 60 20
2 48 4
94 15 24
87 32 13
2 75 74
75 15 1
88 4 54
16 77 91
47 57 11
5 28 68
20 91 65
63 25 98
9 86 63
49 55 22
73 37 82
24 66 85
23 46 20
86 65 26
18 91 84
72 43 91
80 17 68
57 53 58
83 87 88
5 100 58
56 27 30
40 7 71
99 68 2
47 86 20
15 18 87
78 45 76
102 45 33
25 0 47
22 72 27
10 34 77
85 51 7
24 48 33
78 55 54
80 29 94
11 35 47
27 53 72
33 80 80
60 51 7
52 87 92
81 7 81
3 61 42
94 12 98
50 102 80
61 52 55
38 89 27
41 62 16
74 21 91
81 58 79
62 65 48
10 5 75
64 26 43
65 81 92
76 90 39
74 31 20
34 93 92
65 92 92
46 93 43
84 7 57
100 50 12
61 3 43
60 42 93
102 91 82
79 11 97
74 4 24
80 69 34
10 57 5
101 19 27
31 16 5
4 100 45
32 20 41
77 46 29
40 76 84
54 7 96
72 32 23
98 19 76
17 82 7
89 56 4
98 16 60
5 80 31
76 42 11
43 10 14
59 102 59
40 63 2
22 1 71
86 79 90
26 2 43
54 59 71
32 79 75
45 50 54
28 20 45
4 17 67
40 102 23
80 76 43
5 64 56
69 31 2
53 32 20
94 99 17
57 41 97
54 30 65
11 69 49
37 71 73
55 16 75
30 86 88
20 48 17
17 58 29
40 30 89
49 27 0
23 101 10
50 55 55
43 96 18
90 65 72
93 59 3
95 56 10
95 74 7
94 97 38
82 43 67
78 26 94
79 60 70
91 6 9
47 94 73
84 25 15
70 95 72
47 74 33
70 78 84
30 61 38
29 51 5
48 4 1
13 15 86
82 89 24
52 2 76
31 60 13
25 72 69
9 0 92
66 44 63
34 60 13
101 18 43
85 48 4
79 64 11
5 85 71
102 83 59
24 86 99
90 91 57
6 18 92
41 31 36
35 66 78
78 18 43
62 100 60
33 20 28
96 29 12
60 34 77
62 66 76
51 24 73
41 78 52
81 21 21
6 42 80
18 56 68
7 76 53
80 93 87
45 78 36
67 14 5
68 57 38
88 79 52
73 94 58
74 52 74
87 83 45
102 57 31
70 12 80
91 75 30
52 10 28
10 102 69
62 70 14
21 38 53
45 39 81
50 18 66
58 55 80
15 66 70
34 40 13
37 99 91
13 50 30
7 58 69
80 32 16
69 4 31
55 50 97
4 14 26
77 75 67
66 29 35
96 4 35
46 63 19
91 13 64
57 29 50
83 92 70
102 34 90
97 56 0
78 38 33
63 65 53
25 32 15
37 2 80
41 31 64
1 102 96
3 8 69
57 53 48
51 86 63
2 88 76
0 4 20
33 83 73
36 24 42
3 26 47
31 49 58
55 11 0
81 59 34
17 50 79
54 31 88
76 3 42
30 76 29
91 81 75
6 26 78
54 48 40
11 42 68
93 14 88
83 87 17
49 89 29
80 58 12
91 46 88
56 18 52
76 68 80
100 32 80
7 78 65
49 100 0
43 61 9
86 93 36
2 74 22
82 68 52
43 20 70
46 82 3
65 10 27
46 76 84
65 25 8
95 10 44
49 82 64
41 42 82
93 74 76
69 18 83
59 12 77
61 100 71
89 25 73
6 42 43
36 85 15
84 30 15
68 79 72
51 66 78
0 38 25
13 102 11
22 11 64
43 72 12
20 67 54
68 18 84
11 13 74
38 43 1
38 53 57
84 73 17
36 19 40
51 101 18
27 66 76
46 88 91
23 40 14
75 21 97
23 11 86
47 94 26
34 25 90
27 3 78
71 50 67
32 33 45
54 53 91
33 42 98
37 36 25
62 39 58
71 38 41
57 101 88
76 60 13
82 46 59
96 70 20
1 96 3
79 38 69
38 63 40
23 9 43
1 27 2
7 17 89
17 22 89
71 78 91
87 62 92
17 98 24
43 77 89
33 44 25
22 82 20
30 48 14
100 55 72
72 82 76
46 93 52
9 99 94
74 38 22
36 62 23
23 81 0
71 24 4
9 19 23
16 91 21
102 22 45
100 61 55
85 65 89
95 92 59
59 57 10
37 100 23
81 42 23
20 14 26
92 10 77
48 78 20
11 25 0
47 20 66
17 54 81
90 42 48
84 98 93
92 66 81
21 97 16
19 85 38
50 80 63
37 101 19
13 64 48
30 94 31
88 92 56
27 63 77
18 84 45
68 4 39
60 77 18
46 37 16
37 21 53
77 62 82
76 54 40
45 10 86
101 52 34
38 94 79
83 87 14
43 2 91
67 28 45
1 84 19
75 16 11
85 8 34
67 85 95
45 71 97
74 81 14
43 64 38
70 83 67
40 83 82
98 0 67
32 35 97
3 9 39
19 16 3
33 70 18
77 48 20
62 25 64
39 91 65
22 54 35
52 71 80
3 5 68
37 48 73
95 24 78
64 65 46
43 30 86
72 54 52
26 78 19
62 23 39
10 13 42
19 4 14
63 98 81
22 27 50
90 56 17
29 39 51
6 32 51
7 33 6
64 33 77
54 6 75
51 49 31
45 72 28
11 54 58
91 59 19
85 32 36
45 57 15
92 21 87
49 84 97
22 91 73
52 36 48
40 11 71
74 58 94
59 76 20
60 44 37
102 69 20
93 97 71
6 72 57
86 26 4
38 53 51
22 55 55
55 73 65
44 12 72
80 102 16
18 84 43
73 40 45
25 93 79
92 64 5
60 80 92
85 81 34
5 19 69
80 81 42
9 19 59
8 1 31
34 86 30
77 31 26
62 54 63
24 81 78
76 28 64
68 14 75
23 101 26
18 10 42
44 84 67
76 39 80
11 70 99
68 56 51
85 22 49
63 72 95
30 60 95
67 18 81
44 57 20
60 87 55
34 28 5
92 43 52
92 84 89
76 25 97
35 51 94
77 6 64
6 73 97
79 81 94
63 94 20
30 60 67
7 91 35
59 28 37
51 24 63
76 59 57
61 14 71
70 101 12
74 18 82
8 63 48
60 52 42
48 61 62
23 43 64
87 1 48
88 54 55
52 55 7
35 41 56
72 68 89
15 16 39
68 66 44
52 7 87
63 97 25
43 73 95
66 2 1
65 42 28
11 80 90
58 6 61
33 70 29
30 26 14
33 86 69
86 52 24
27 62 37
88 36 17
60 28 5
39 52 56
24 100 99
93 72 91
68 44 86
22 18 19
89 74 90
9 40 43
4 0 89
20 26 56
36 28 94
99 82 41
4 85 23
19 81 93
95 70 14
74 102 25
90 52 18
82 49 47
55 67 9
81 78 50
72 13 83
11 40 5
8 87 62
17 34 26
88 92 61
44 65 79
1 59 40
31 30 63
12 40 40
16 26 27
44 89 11
93 38 5
16 6 44
35 47 86
64 8 81
46 2 83
57 53 8
34 86 39
102 83 89
76 10 5
30 0 58
20 44 36
49 102 19
25 78 5
4 35 28
46 98 91
58 67 21
92 10 22
23 65 42
72 93 78
57 88 77
4 75 10
45 1 56
31 56 27
21 65 63
77 75 71
15 63 11
35 86 41
32 93 82
81 66 4
97 92 63
57 30 39
73 49 79
90 100 51
76 35 43
26 32 24
51 78 50
26 7 67
64 41 23
41 99 78
38 41 94
4 87 81
33 20 12
15 59 20
97 44 84
56 77 87
21 87 1
2 71 82
0 95 96
22 63 88
65 23 44
63 24 18
84 62 84
76 18 56
94 35 99
81 69 21
47 16 42
94 61 68
39 51 51
53 16 21
11 66 42
25 47 62
81 55 24
57 12 59
73 3 61
3 30 95
67 16 32
27 37 86
41 3 48
44 23 34
58 82 69
82 31 62
6 59 28
63 92 85
49 70 5
45 102 58
60 28 82
31 99 32
99 81 69
3 54 57
62 88 76
52 34 38
84 49 26
91 13 92
25 99 52
100 22 44
45 6 61
9 20 26
62 0 81
92 41 64
74 100 96
85 1 82
99 26 28
1 85 62
10 2 67
59 17 93
5 21 9
13 11 53
70 69 29
26 6 47
68 42 40
33 15 17
13 27 37
21 69 19
24 15 87
90 46 23
67 99 58
87 16 4
38 79 96
30 6 96
48 22 69
1 75 59
5 50 83
19 83 44
28 44 88
43 1 99
95 28 99
29 59 51
77 37 24
69 46 8
15 60 63
19 100 26
40 2 54
100 56 96
72 51 48
27 56 69
41 96 7
42 10 44
25 64 22
15 46 56
61 57 9
58 49 82
38 89 45
10 90 3
51 31 85
13 48 85
17 57 94
35 16 66
53 31 30
25 41 78
34 50 67
86 58 76
31 7 3
67 101 91
90 36 25
87 31 18
88 76 63
10 76 72
22 58 89
67 15 75
4 38 97
61 18 93
90 24 11
36 98 10
7 48 11
12 87 14
48 72 51
77 22 40
74 41 93
21 49 88
41 50 72
61 34 99
37 72 43
50 87 66
88 97 23
86 84 37
65 63 68
86 31 50
11 96 3
72 88 67
89 16 10
97 37 12
77 6 74
9 63 49
59 41 43
22 51 40
72 38 92
64 4 51
55 1 51
3 87 74
20 75 50
39 85 96
16 93 76
69 76 70
90 84 4
38 48 68
71 28 50
83 69 1
82 28 43
61 44 9
37 7 55
47 51 45
17 71 12
2 88 20
35 81 3
36 7 82
29 20 57
98 32 98
8 87 83
29 72 6
4 61 66
74 38 40
33 22 25
15 81 83
69 9 18
52 62 17
91 43 35
26 68 75
12 31 21
53 95 34
80 77 15
47 101 37
40 95 25
19 53 28
57 42 30
22 19 20
72 48 32
77 93 7
19 50 86
53 101 61
85 33 53
52 80 3
15 29 83
69 74 26
32 89 32
89 61 49
98 74 55
11 1 53
92 85 28
15 74 83
100 73 18
82 56 33
71 58 11
95 49 4
10 47 73
101 90 89
46 82 81
68 28 27
74 82 26
23 83 32
5 64 98
50 79 52
80 19 89
49 6 74
5 76 39
14 86 42
35 21 26
25 77 19
17 39 33
40 8 36
7 90 30
64 32 97
37 27 48
43 16 6
12 47 61
58 34 87
49 78 73
49 45 9
43 74 34
73 46 65
84 55 22
51 10 73
71 63 39
43 1 41
66 93 63
72 11 69
58 20 2
45 4 57
6 83 48
31 24 78
87 15 21
3 83 10
21 32 40
53 37 61
29 67 25
83 86 1
30 72 4
71 21 68
101 37 26
22 18 33
40 19 60
90 41 2
38 1 11
73 83 40
61 40 77
27 66 71
35 90 13
70 40 10
90 85 5
21 48 29
74 5 7
13 35 33
36 2 48
47 91 61
57 45 51
13 62 49
45 34 26
68 57 94
39 57 54
98 61 33
79 40 26
5 39 51
100 0 53
31 22 92
50 26 99
41 79 45
59 77 89
83 10 22
87 75 88
63 7 67
20 6 24
100 64 66
98 9 94
91 39 21
6 74 79
13 89 62
87 102 69
65 55 88
16 26 88
5 7 77
79 67 43
16 14 52
72 91 92
90 26 16
55 22 97
22 62 3
14 32 75
50 32 32
38 11 13
54 10 38
11 93 64
36 55 25
99 10 94
42 10 90
24 29 52
82 33 21
102 8 31
43 5 54
9 48 79
1 19 15
4 30 18
102 33 16
7 94 54
30 95 38
41 16 64
95 88 5
64 41 20
44 2 58
98 23 14
10 15 45
73 65 87
41 38 14
18 102 68
11 88 77
62 5 31
54 6 9
13 43 67
72 36 37
72 29 77
99 76 96
76 14 21
34 25 10
94 60 90
87 60 52
23 69 0
55 41 45
28 70 44
53 98 93
61 6 83
75 96 85
70 6 44
0 51 67
26 46 30
82 91 11
49 73 79
11 55 97
59 11 94
15 20 92
89 10 30
5 25 64
16 56 13
12 34 61
62 11 15
63 42 66
35 86 75
3 86 2
93 78 61
47 52 28
35 44 48
21 0 88
46 93 24
7 52 77
93 51 47
36 3 62
21 84 31
99 21 81
86 35 9
84 79 88
14 101 73
65 81 46
6 17 84
4 80 48
29 57 62
75 6 3
71 74 99
72 58 12
13 58 35
37 12 3
61 90 54
69 43 73
6 58 73
14 36 18
85 93 51
80 70 13
14 22 98
47 92 55
59 10 44
3 56 53
31 1 11
32 22 92
38 59 45
56 50 71
100 97 1
37 65 96
88 79 46
3 80 34
53 4 11
102 6 84
83 72 83
9 25 82
22 7 47
59 36 12
8 91 90
18 41 5
8 60 30
76 59 14
73 37 60
82 96 1
59 96 31
85 88 1
59 92 95
47 61 94
75 35 76
93 59 91
3 0 36
1 44 75
13 50 72
92 58 68
14 18 46
96 43 65
55 9 0
60 49 11
4 65 38
75 7 49
19 35 20
52 95 16
22 26 26
39 68 71
88 24 55
61 82 72
25 36 8
94 82 32
65 0 97
45 9 17
70 100 54
81 3 0
58 90 45
69 68 1
32 35 21
83 78 4
61 36 13
85 4 70
53 72 4
36 51 68
73 75 66
16 51 97
86 76 11
31 36 42
59 94 28
78 28 76
69 38 20
45 17 79
48 82 42
68 66 54
67 47 81
97 26 22
8 24 26
52 100 49
46 67 84
57 2 50
47 74 9
96 31 7
41 21 20
102 32 90
66 78 22
55 29 3
32 63 85
8 96 8
15 59 98
79 75 63
2 74 53
66 27 47
38 39 55
9 72 31
37 62 94
78 2 58
57 29 38
68 12 88
53 13 59
11 28 45
6 77 83
29 0 75
98 87 67
101 21 76
72 35 4
29 87 66
102 76 52
12 16 0
38 21 99
45 1 96
77 94 57
19 98 58
43 42 4
64 39 34
24 37 0
75 63 14
8 24 96
67 81 14
49 9 87
19 77 28
68 85 11
51 26 56
55 15 66
62 20 11
49 82 46
22 77 5
101 40 92
36 62 9
50 57 64
27 74 16
49 71 1
65 90 71
20 91 39
68 18 78
21 73 67
100 81 61
28 51 77
22 26 65
25 54 11
49 12 99
58 69 62
53 62 8
12 65 33
75 47 31
59 26 48
68 59 65
36 44 13
92 90 97
19 91 94
85 67 3
63 82 72
72 4 87
42 60 78
56 43 23
77 28 35
33 11 65
15 65 79
12 48 54
8 18 58
43 12 58
19 22 50
85 41 82
57 37 93
91 83 62
89 67 10
27 71 71
62 90 25
89 60 75
80 86 23
75 10 69
94 56 91
67 10 91
44 24 30
53 33 32
66 41 82
65 67 72
11 68 3
23 45 27
23 46 76
57 58 69
58 49 72
13 87 10
33 10 14
77 58 77
29 4 39
68 45 22
98 25 28
18 71 46
38 27 29
65 67 28
102 12 64
29 83 90
50 32 80
94 88 3
75 47 3
78 4 1
53 25 35
1 10 99
69 57 15
14 99 52
13 44 36
22 77 35
77 7 64
93 44 55
27 37 20
91 11 73
65 47 81
40 20 83
89 48 80
7 6 98
93 83 20
55 95 19
74 98 34
22 45 81
86 56 25
45 12 20
9 35 56
59 45 82
12 45 37
88 86 63
42 8 93
87 73 16
13 57 47
59 68 91
57 99 39
86 9 51
80 28 76
28 74 44
34 25 9
14 84 93
11 30 52
93 90 45
94 100 1
26 77 51
66 11 79
47 57 81
11 20 42
102 10 36
33 46 27
65 56 1
78 70 55
69 65 18
89 54 92
14 24 86
2 76 41
43 30 89
79 20 79
19 3 25
52 7 59
57 86 5
62 92 92
62 6 85
59 72 36
53 71 89
13 100 6
30 50 0
47 33 38
8 49 10
57 80 26
6 46 3
36 89 90
100 63 73
62 63 16
85 10 96
16 40 77
88 58 17
34 11 23
62 92 14
61 9 20
64 79 57
79 4 79
71 100 56
102 17 65
14 36 34
57 38 75
78 87 46
57 1 42
86 14 1
46 20 1
79 35 34
70 54 31
90 78 17
71 93 27
41 81 95
99 85 93
66 8 88
79 0 75
76 21 49
70 72 21
93 82 1
69 16 74
69 90 77
66 96 55
71 56 7
15 29 68
90 80 55
56 44 22
25 38 88
42 85 19
27 84 40
96 46 30
21 12 41
44 75 31
17 11 19
93 72 17
81 85 68
5 46 22
65 75 6
55 43 5
73 47 11
0 78 41
33 102 88
46 17 56
62 3 57
34 98 16
26 1 25
85 41 37
83 95 29
11 53 80
7 90 59
51 20 76
94 31 95
41 27 20
88 77 93
35 78 18
78 99 59
48 32 19
6 17 41
13 99 39
71 53 75
64 3 50
14 45 16
90 6 44
45 42 76
16 21 90
6 63 69
1 41 45
3 99 51
46 11 87
12 70 49
33 45 49
49 75 5
102 55 73
21 7 11
37 73 58
77 97 73
88 11 17
92 27 41
36 26 46
96 53 38
12 2 76
6 39 60
56 43 55
94 3 7
35 64 72
62 61 55
48 72 74
60 73 17
60 1 80
47 90 38
58 74 78
56 99 57
80 16 0
41 29 77
23 42 96
65 15 24
88 101 83
21 56 85
9 100 82
74 93 76
13 12 38
50 25 47
7 12 88
98 8 0
3 95 0
26 59 16
79 58 6
12 53 32
73 26 20
63 13 40
93 99 63
81 91 39
100 96 55
48 97 55
21 87 12
6 96 14
17 41 59
48 86 21
1 17 88
32 78 58
69 78 14
56 4 22
36 1 35
79 35 33
27 100 24
33 25 16
79 10 26
78 101 2
75 0 87
17 6 74
86 19 81
37 70 56
67 40 4
97 28 70
44 90 8
44 97 22
41 46 31
43 97 66
93 42 46
21 85 29
13 98 89
24 36 39
66 28 56
71 32 8
0 8 19
87 92 46
92 79 87
86 49 71
11 88 58
49 11 11
96 77 6
46 21 60
64 25 56
54 10 98
8 30 98
4 11 8
44 77 13
69 88 22
86 82 19
89 0 30
43 63 6
87 35 28
24 25 59
60 89 58
82 31 19
14 33 36
27 85 39
52 81 54
22 69 83
80 15 27
79 53 96
43 31 61
82 32 54
6 27 35
55 84 8
13 92 63
53 96 29
23 38 14
56 47 31
86 34 81
18 81 34
72 24 30
63 31 89
27 95 69
34 13 55
59 65 70
82 83 44
58 17 93
80 101 14
95 51 41
78 35 84
66 60 18
63 90 35
86 34 31
11 62 93
80 84 22
80 5 66
41 76 45
20 32 69
10 19 18
49 95 67
59 69 3
17 65 62
66 64 18
5 11 25
30 72 37
0 84 92
43 13 34
39 46 68
38 86 67
21 90 37
90 93 22
22 35 78
86 45 42
93 42 98
67 71 26
51 87 29
45 52 12
99 6 81
102 44 81
24 49 51
52 26 28
78 52 73
4 35 32
44 74 2
90 16 45
4 48 8
37 44 12
46 33 39
16 12 0
46 51 26
86 21 39
69 13 56
101 61 64
10 85 3
22 26 5
101 14 86
65 22 59
2 66 19
53 24 78
18 19 0
6 10 51
41 49 40
35 6 49
97 35 93
70 61 18
70 20 44
58 21 3
65 84 24
77 88 99
52 65 95
54 23 71
51 84 64
12 66 1
65 75 53
99 90 79
92 76 35
34 79 85
38 37 60
87 9 61
30 77 57
44 59 27
61 13 35
94 86 63
80 59 57
59 6 94
39 14 39
20 33 7
58 6 82
13 16 55
99 80 92
33 52 31
0 3 68
52 41 34
6 86 20
25 57 30
10 94 43
17 19 96
94 64 84
18 2 97
96 60 47
52 45 99
43 53 68
3 93 77
28 61 26
39 42 67
7 31 65
14 75 85
91 40 54
36 12 25
44 38 15
70 88 92
67 82 63
90 3 79
69 12 89
5 59 78
99 6 56
91 77 88
32 61 28
33 7 52
63 50 34
7 37 31
51 57 23
101 28 81
88 37 42
85 101 63
73 102 61
98 47 4
53 59 48
97 70 60
79 36 71
14 26 96
43 29 21
69 66 89
101 70 9
80 23 80
84 86 39
83 55 66
93 20 79
84 49 23
91 26 21
95 84 70
43 95 52
58 71 98
3 31 87
48 16 54
45 49 19
61 69 69
95 94 94
7 23 34
28 96 87
93 46 98
100 61 37
74 29 48
73 85 36
48 47 27
58 17 57
25 0 3
54 99 49
28 81 36
84 6 88
19 23 38
66 83 90
26 72 35
75 84 59
44 68 89
2 91 60
48 12 82
63 18 85
56 83 74
37 25 69
74 42 82
63 11 40
87 4 81
93 12 90
25 68 79
97 82 47
37 62 57
40 36 31
71 15 86
29 67 42
52 75 39
21 82 19
91 42 3
24 21 23
4 73 33
49 14 66
30 40 5
65 97 11
54 83 9
43 30 12
91 56 9
97 70 82
92 99 73
76 33 48
11 16 47
101 18 50
73 59 54
50 51 13
68 101 76
77 28 20
69 91 60
7 39 20
92 50 24
42 86 76
6 22 60
36 61 19
74 25 80
25 19 30
66 29 94
40 10 98
43 69 35
74 0 4
15 84 34
81 14 17
78 85 18
17 80 78
85 87 95
82 27 70
66 61 39
6 65 34
89 83 60
64 12 61
28 56 60
19 37 8
75 3 98
28 36 18
26 78 5
63 39 53
25 18 99
35 77 35
98 41 99
90 89 33
93 24 20
69 87 75
31 100 56
66 82 51
12 18 34
55 90 23
31 78 44
96 44 39
20 84 3
40 80 80
57 95 86
40 44 63
68 60 41
93 7 58
0 32 44
66 44 73
50 13 52
17 99 12
79 7 41
35 18 68
61 41 64
20 37 96
39 83 28
73 98 50
85 92 98
52 92 34
43 58 15
9 54 83
64 41 97
31 81 17
82 79 46
24 27 65
75 13 42
95 56 34
70 41 98
84 41 93
54 65 68
40 100 10
85 24 47
100 8 85
54 13 57
45 35 72
49 99 17
100 71 15
81 7 77
15 91 72
56 100 40
27 52 37
41 11 70
36 67 51
1 48 18
59 17 84
20 44 50
62 21 83
74 72 13
77 91 14
