82 2070
24 12 26
19 3 30
28 71 84
33 2 29
5 34 97
13 6 59
38 20 32
53 26 59
65 37 56
68 71 98
82 66 31
79 22 63
71 34 16
48 21 56
34 14 69
26 9 85
9 16 88
4 26 90
71 77 63
23 3 27
4 47 32
55 16 34
73 60 48
2 87 29
73 58 76
38 41 25
70 7 93
53 43 83
50 60 64
29 5 28
52 36 86
77 80 36
53 38 50
80 1 52
32 52 48
58 17 3
7 24 17
76 60 94
36 12 87
67 7 1
67 43 48
85 35 68
49 87 58
60 15 70
25 62 43
70 20 97
16 13 41
45 16 71
51 28 70
27 21 5
39 22 3
80 59 78
48 58 17
42 87 65
22 54 58
78 36 37
18 47 90
7 54 59
75 16 73
44 46 14
0 52 89
62 20 56
2 81 97
71 32 51
46 83 78
30 12 39
27 65 10
47 31 84
6 47 79
69 11 46
10 32 6
25 77 15
33 20 83
46 16 46
18 1 32
53 79 88
68 35 3
65 51 36
11 85 96
30 15 54
7 39 35
46 11 73
51 63 88
43 65 43
27 15 68
58 16 68
28 74 78
22 40 5
68 33 71
40 10 97
13 70 38
15 74 12
84 19 61
7 70 37
89 19 67
85 41 22
48 12 37
32 46 39
17 54 45
76 14 53
82 6 15
41 53 30
53 76 74
62 31 75
28 34 90
50 49 81
34 8 47
57 38 35
54 37 30
22 79 32
11 76 43
30 62 68
79 64 78
7 33 28
21 75 83
44 28 12
69 87 5
33 81 83
10 45 89
65 87 28
62 43 84
70 82 18
67 72 5
39 24 71
36 16 54
14 4 72
27 10 78
4 13 49
53 64 75
4 41 72
47 11 71
24 28 81
77 38 92
36 66 95
78 44 7
77 68 83
32 70 72
64 17 3
60 31 91
19 22 88
35 58 41
60 46 32
17 75 30
19 73 31
37 47 86
58 49 58
24 55 26
88 47 67
14 29 92
20 16 19
31 42 74
25 11 9
28 1 63
83 86 1
45 65 61
32 54 8
44 38 5
65 14 77
87 33 7
5 24 91
29 68 16
44 39 67
23 9 89
73 35 80
54 35 0
68 39 61
71 51 53
17 41 89
66 54 72
10 75 37
48 19 2
60 36 76
16 41 43
32 75 26
55 11 42
79 27 42
58 31 90
58 56 8
6 17 1
32 80 63
84 32 71
14 5 4
83 33 20
65 9 60
71 4 43
82 51 75
54 58 39
7 59 29
80 53 17
29 17 72
19 82 47
23 48 42
55 78 95
81 9 17
71 30 3
19 58 67
40 32 33
48 32 19
52 78 22
1 72 4
22 47 72
63 3 33
17 32 14
56 10 56
22 68 46
5 51 94
34 74 29
69 2 71
76 89 97
33 77 12
68 88 10
57 88 7
49 72 9
47 56 85
0 22 54
9 64 38
87 1 63
35 65 59
50 33 45
20 35 10
59 5 56
30 11 52
89 51 72
1 65 81
5 66 47
64 68 43
30 87 38
86 38 23
26 6 87
32 75 1
39 41 68
78 24 25
83 21 4
63 73 94
81 30 11
79 35 85
43 63 86
70 85 28
85 44 33
55 9 68
0 70 6
49 73 90
85 78 86
80 65 37
32 79 80
1 65 6
78 69 78
80 82 64
24 87 90
16 43 14
31 36 63
77 24 2
63 74 90
88 49 15
12 84 73
63 77 76
11 41 79
0 1 45
20 4 20
13 53 93
27 65 1
9 56 43
48 15 97
79 71 14
2 23 11
74 77 90
20 64 89
35 54 21
37 63 18
89 75 79
20 44 31
75 24 43
52 65 92
71 80 10
83 0 82
9 83 83
9 77 68
67 44 85
78 61 99
28 70 81
27 3 95
70 87 49
68 84 93
72 39 63
43 89 83
49 75 90
0 80 30
55 52 17
5 20 71
3 30 13
81 21 42
38 14 64
22 52 66
75 72 56
88 3 67
59 65 31
63 53 78
40 42 41
26 37 31
67 4 61
32 36 62
15 58 23
60 43 55
57 55 91
63 70 73
16 20 78
72 34 30
81 72 29
86 65 62
28 54 90
8 43 22
31 55 11
23 26 19
17 67 44
47 89 39
39 89 75
54 2 21
24 12 77
15 26 36
58 52 10
71 80 35
16 17 84
70 50 99
40 66 29
61 28 96
50 56 87
12 5 42
87 26 45
19 56 48
9 53 42
8 5 96
62 52 23
44 83 2
32 38 52
70 34 79
47 9 79
75 37 51
82 48 87
71 28 15
73 67 43
34 83 18
3 33 79
65 0 68
29 70 37
22 19 61
21 53 30
68 23 33
86 7 34
88 25 82
20 18 56
14 21 40
50 62 5
72 80 54
18 30 52
76 43 76
0 76 85
59 37 12
45 26 55
51 61 16
69 46 6
20 51 26
65 28 69
47 55 85
52 79 58
4 51 97
27 31 89
30 11 23
57 18 83
19 20 21
43 10 3
25 0 38
68 47 11
30 31 36
15 76 47
56 53 70
12 60 73
43 44 47
45 25 63
23 69 6
55 39 84
24 7 22
20 43 54
5 54 22
17 16 77
14 16 67
89 67 82
65 2 0
33 3 55
34 63 66
56 72 1
37 22 30
44 45 95
87 84 70
22 54 88
6 10 81
68 45 46
27 85 12
43 51 85
89 69 36
54 20 88
64 68 0
66 6 44
18 25 96
14 45 89
63 55 27
89 30 67
14 27 86
86 33 49
23 35 96
4 49 18
38 57 36
22 16 53
44 40 32
80 37 89
62 79 49
50 0 72
50 64 88
32 38 5
6 80 19
37 6 92
46 40 13
42 47 42
61 68 37
64 84 60
33 6 78
56 17 31
79 50 70
70 28 42
50 1 86
27 80 40
15 0 13
69 72 43
30 83 65
13 67 97
47 11 42
3 11 35
76 30 26
5 45 89
43 42 78
26 35 12
59 75 71
52 23 90
68 75 96
48 9 94
31 34 87
79 31 35
41 7 20
52 80 60
60 17 44
56 59 57
53 32 89
36 20 78
75 47 69
78 28 37
0 61 19
65 57 63
80 74 96
10 63 14
50 27 29
35 58 45
30 45 74
57 54 10
77 66 24
61 40 76
78 74 3
7 34 64
23 15 68
34 4 94
85 80 61
82 24 53
73 66 51
78 54 39
62 51 4
14 8 61
17 45 32
43 57 75
9 31 2
60 3 36
15 22 91
56 14 22
9 30 84
54 8 30
57 72 53
37 16 88
33 23 6
80 62 18
11 20 26
59 46 16
70 40 93
36 63 9
39 21 78
19 32 68
40 41 77
31 52 37
66 81 72
78 34 53
23 62 87
5 3 86
78 24 80
60 20 27
22 29 21
73 63 36
52 23 63
62 1 14
66 47 44
3 8 31
81 2 95
5 77 48
70 33 11
15 85 83
81 6 88
32 35 4
40 27 52
44 25 18
61 36 49
22 30 59
28 59 14
59 58 5
79 40 82
37 12 58
3 36 59
23 22 17
29 59 79
6 50 39
82 21 96
58 26 12
80 0 48
87 71 45
13 19 7
36 26 15
86 39 7
86 18 52
81 77 67
30 57 2
53 29 48
56 0 74
53 75 76
21 69 7
5 64 87
43 85 25
9 17 42
1 69 48
78 1 13
29 14 61
17 5 52
47 72 24
44 17 70
49 72 25
21 80 38
4 78 85
15 58 86
3 51 6
79 53 47
33 48 53
49 58 15
71 45 68
72 67 70
11 76 11
34 60 1
67 19 18
78 51 41
71 69 21
44 58 21
2 25 53
45 82 4
42 66 35
29 53 65
61 53 54
0 53 12
31 3 42
56 69 14
60 42 17
72 30 42
51 85 63
77 3 73
23 33 97
6 11 87
35 40 49
32 5 32
89 16 45
87 42 58
29 4 3
8 55 35
16 30 4
3 10 94
55 70 2
79 40 31
89 27 83
45 15 20
32 6 94
64 87 35
28 11 61
50 86 52
72 89 87
65 39 94
36 10 28
21 42 19
88 22 40
10 83 87
31 71 62
71 20 68
64 24 68
18 89 51
7 4 69
85 86 76
24 22 57
67 36 96
70 10 84
29 22 98
66 12 91
79 48 71
51 52 56
9 23 28
16 44 22
85 42 96
8 89 57
39 76 43
24 31 80
36 17 75
37 39 95
42 23 49
51 88 2
1 8 59
58 26 96
55 3 37
18 70 76
61 82 23
17 49 75
4 31 66
87 60 16
24 77 33
69 6 26
79 3 57
88 77 25
25 12 98
78 54 37
59 60 94
63 10 1
55 19 54
50 25 42
57 41 92
39 23 17
83 87 24
69 8 47
87 52 37
26 86 8
53 41 13
25 35 84
2 10 13
84 32 13
35 16 56
57 89 60
49 25 65
72 88 85
50 84 19
44 3 70
62 39 70
8 22 48
31 26 7
16 44 79
13 79 35
47 18 34
20 9 45
14 40 56
21 46 70
78 62 99
74 2 14
23 20 38
53 58 22
82 77 44
55 10 78
5 15 5
75 20 89
3 6 88
86 82 71
38 35 96
44 47 49
14 54 12
24 52 82
18 54 32
34 74 9
47 40 70
54 34 17
41 40 5
5 0 19
56 60 7
17 71 32
13 48 38
40 34 40
50 77 63
11 64 60
54 23 65
15 83 28
45 65 77
6 23 46
8 74 66
31 53 51
5 29 81
53 31 73
77 31 77
26 2 9
9 70 66
60 36 4
77 21 32
21 60 55
43 80 95
85 0 98
49 36 23
89 57 78
54 51 93
80 32 52
6 35 47
23 80 82
5 67 21
47 8 85
50 36 73
3 19 68
2 43 0
17 57 5
34 9 31
86 36 21
57 66 76
63 43 17
56 68 99
31 74 60
53 67 56
57 64 10
13 43 61
77 71 83
88 59 60
66 60 5
12 13 7
5 85 17
81 18 18
47 70 43
51 89 43
41 24 30
69 80 45
4 30 90
41 20 35
6 8 65
39 68 47
83 21 45
24 60 93
40 60 48
52 38 87
45 11 36
33 61 63
72 12 94
68 33 86
83 21 85
65 85 47
5 52 90
55 81 14
61 48 71
24 30 37
84 18 24
5 63 1
48 14 83
8 86 26
32 55 67
53 6 36
71 54 5
21 15 96
20 28 39
8 64 65
49 80 82
43 48 0
59 40 48
77 67 2
46 79 31
20 29 7
40 60 83
58 43 93
2 58 48
54 50 13
53 24 52
33 36 1
57 7 83
69 89 96
24 19 54
80 46 23
31 55 76
39 1 65
36 27 28
40 11 67
73 42 75
48 57 83
4 16 58
14 46 17
13 25 98
80 61 13
24 4 37
28 53 27
4 55 67
77 68 65
13 54 45
58 87 27
12 16 34
9 1 47
15 49 72
13 28 37
31 53 68
46 69 38
5 75 45
42 8 63
53 11 9
10 21 53
80 64 70
62 87 2
77 34 3
83 13 35
17 58 12
64 65 74
78 68 29
30 5 19
29 31 91
27 73 91
54 76 51
38 83 63
34 48 33
74 78 69
55 81 17
3 11 95
23 24 47
46 53 57
26 14 79
31 34 58
1 53 31
72 1 68
26 35 4
30 41 66
37 50 54
72 19 66
28 70 29
62 89 89
65 8 70
11 39 89
66 65 69
45 42 86
54 62 42
84 37 74
19 62 11
16 17 87
83 63 95
60 3 69
86 26 44
74 43 56
79 10 24
5 57 33
89 75 10
2 40 1
77 34 5
70 81 46
68 35 95
21 17 33
44 62 88
42 68 50
35 65 4
67 31 83
52 53 8
71 12 56
86 31 65
67 41 50
20 83 12
19 53 37
64 48 99
45 7 78
0 60 78
53 6 64
52 45 75
70 18 12
28 19 71
1 88 96
64 21 54
64 85 72
20 54 23
11 49 52
2 29 18
25 65 75
77 33 95
52 45 34
68 13 41
42 26 65
66 2 5
48 29 33
6 2 39
27 60 52
32 0 35
26 51 23
2 77 69
78 53 36
86 40 53
59 28 93
55 31 98
57 2 58
0 53 68
21 29 64
27 17 99
30 31 50
36 16 79
69 15 57
69 2 32
45 47 65
57 53 79
68 77 72
69 84 98
63 39 71
39 19 10
69 0 62
84 77 3
0 33 74
33 29 90
36 66 44
46 52 96
77 27 44
39 59 7
86 46 64
74 83 16
28 52 60
21 35 23
70 0 95
30 1 86
20 3 61
42 14 82
80 85 18
42 46 28
54 77 68
8 71 69
17 6 85
79 30 78
57 49 89
57 65 61
69 10 73
65 0 21
77 4 70
72 10 7
22 36 31
79 0 20
0 10 33
45 72 81
54 11 55
38 75 71
40 55 20
18 31 15
79 5 82
29 9 67
12 2 99
75 70 28
43 44 7
24 73 7
52 0 29
76 43 33
65 30 89
55 65 79
52 79 18
6 12 9
4 82 86
79 47 24
6 86 35
46 67 29
17 24 71
27 85 1
45 69 16
65 86 7
18 78 81
51 23 33
58 36 8
15 3 60
1 31 55
89 55 49
89 58 29
7 17 82
12 25 54
47 36 75
7 11 74
20 32 52
53 46 88
49 0 69
32 43 11
1 56 71
80 36 1
75 3 39
23 83 42
5 87 66
21 48 1
85 75 63
88 14 21
49 86 59
86 35 91
46 35 38
11 13 12
80 86 33
40 8 90
15 3 88
29 12 79
84 61 33
59 58 51
23 45 58
13 34 21
79 44 37
20 72 23
49 20 64
22 16 10
13 59 4
3 59 19
49 86 35
44 48 87
41 55 53
8 12 38
7 30 1
23 77 68
89 75 20
33 32 43
3 81 51
79 33 45
9 24 73
37 89 97
43 38 20
38 57 39
1 22 92
20 72 19
2 7 43
40 26 95
49 17 13
69 16 60
79 85 76
66 26 73
68 6 3
19 46 56
64 44 36
62 3 39
36 28 82
0 12 85
59 67 91
31 9 51
78 37 0
65 13 6
74 56 76
74 78 67
48 52 52
49 19 34
64 54 19
30 1 73
78 50 5
80 81 89
72 64 87
57 47 32
86 18 47
62 27 80
22 28 7
24 37 22
18 81 5
30 9 11
40 63 2
88 41 23
8 15 83
73 54 76
35 60 40
85 25 95
82 3 47
26 50 47
43 45 10
14 59 32
41 26 45
23 14 82
4 62 67
74 32 58
79 14 39
57 41 6
83 32 89
23 49 22
88 61 61
22 32 97
2 21 19
31 58 30
67 14 20
86 13 33
7 38 6
64 60 2
75 0 79
28 66 28
34 2 80
60 76 37
84 62 74
79 77 66
40 32 72
3 6 46
39 6 52
23 15 1
23 88 71
39 21 11
86 47 95
34 27 46
69 28 39
23 69 49
79 78 78
89 31 48
40 49 89
0 49 1
12 31 34
52 66 8
84 68 14
21 38 93
73 74 94
87 65 6
39 69 65
0 76 21
76 67 33
76 8 88
87 61 3
70 74 84
11 74 29
29 78 18
29 80 0
7 57 53
56 24 91
37 76 68
13 56 93
35 42 98
25 33 18
11 18 63
70 35 98
31 51 0
28 33 35
60 74 69
30 82 45
57 18 21
64 34 98
22 19 7
44 23 21
40 37 81
77 1 52
26 42 27
61 30 51
74 15 49
36 5 41
77 58 16
79 70 86
59 23 3
40 22 56
12 49 18
87 59 49
36 5 18
19 43 31
66 26 31
27 31 44
70 89 90
64 78 12
21 67 51
69 73 1
61 73 94
22 64 49
68 5 67
34 86 48
11 1 97
61 66 87
26 63 78
40 58 10
22 78 81
84 65 49
27 41 0
15 86 39
79 43 43
8 60 47
10 87 13
66 18 59
20 15 97
78 23 47
78 18 42
3 76 25
85 23 86
80 17 55
40 10 99
38 74 16
20 86 84
81 16 69
21 30 34
5 15 13
78 83 73
71 63 12
49 64 65
72 37 73
54 48 4
67 79 1
8 86 22
83 69 64
61 40 51
75 33 63
14 18 96
21 51 13
53 84 1
57 85 75
12 77 34
87 46 2
75 24 50
47 73 99
2 48 37
58 47 87
68 27 28
12 59 42
49 47 26
5 82 34
1 42 26
84 21 18
46 54 41
78 22 97
83 30 87
40 43 74
53 84 82
0 2 69
41 64 68
48 89 68
54 6 86
22 71 28
9 68 14
25 35 2
47 28 39
71 68 90
81 45 7
9 18 4
59 71 44
14 74 56
65 33 62
47 53 98
70 10 19
13 83 42
45 8 43
4 63 5
76 12 93
4 66 39
7 57 81
51 86 37
55 45 33
12 52 83
20 69 78
18 61 69
3 53 75
52 61 65
86 71 72
76 65 11
69 89 40
89 26 23
63 20 74
79 84 58
52 43 13
74 72 84
88 58 30
32 77 63
69 83 80
17 8 49
58 11 58
68 64 96
62 57 15
20 18 80
36 69 15
77 14 4
27 60 45
46 8 17
37 35 29
44 22 39
46 74 43
75 38 54
0 84 46
24 31 41
67 22 40
35 42 59
10 40 23
61 11 76
22 62 53
54 67 76
81 71 56
25 0 84
64 83 4
30 23 0
72 36 0
77 64 4
51 84 53
16 26 2
15 32 67
40 60 38
36 77 90
43 81 30
8 9 56
50 22 46
21 64 57
13 57 35
74 76 18
11 43 64
38 42 8
37 80 6
32 65 57
88 47 94
1 43 50
4 10 19
74 32 43
30 82 36
46 0 73
85 81 99
44 46 95
63 84 69
72 56 58
45 18 18
63 43 80
57 0 53
70 57 9
73 33 29
7 67 87
70 55 27
66 69 76
78 54 63
42 53 18
22 89 11
30 51 0
84 81 88
5 34 81
13 36 74
25 77 90
2 86 67
53 25 67
32 24 87
88 17 53
33 88 72
70 25 65
70 68 70
9 86 85
79 67 58
25 9 65
31 22 5
55 30 73
37 84 32
78 60 98
15 36 62
57 36 58
88 54 53
9 75 20
4 47 56
0 87 77
20 7 31
86 3 48
75 64 44
25 23 19
84 69 78
26 49 65
60 38 38
42 79 15
45 28 68
71 9 40
24 63 96
65 2 75
47 52 8
84 59 33
78 24 82
55 48 58
13 70 38
70 45 21
48 29 11
59 12 91
35 14 44
29 7 38
64 8 3
3 48 91
7 2 67
10 30 49
79 11 17
82 17 59
86 7 89
38 79 86
46 17 55
89 24 77
16 52 21
14 80 54
16 50 33
74 75 92
74 83 5
43 75 76
70 75 3
41 12 92
12 77 53
86 60 10
70 24 47
78 30 99
57 33 87
79 35 91
56 82 3
22 25 34
69 73 24
55 27 39
77 7 32
19 84 41
42 56 61
61 4 92
5 72 21
22 5 18
83 3 23
67 4 20
81 78 16
1 72 13
85 62 10
10 65 72
31 28 70
88 14 28
74 10 56
40 70 91
6 60 69
79 8 82
75 46 71
64 32 96
86 8 22
68 17 38
18 78 25
69 61 9
64 45 45
50 8 99
49 46 97
28 3 73
30 35 91
78 64 64
23 50 7
25 79 90
68 83 99
69 28 17
69 62 32
25 51 81
12 62 53
20 58 36
34 16 76
46 56 39
5 0 67
9 18 97
88 24 24
83 78 43
0 1 13
13 48 70
51 57 76
25 2 18
71 24 5
22 66 68
15 70 58
32 44 64
18 71 81
70 13 67
57 73 81
7 50 95
39 4 37
41 81 58
1 55 22
65 4 37
37 6 5
10 14 14
53 86 10
17 15 25
57 29 79
35 7 96
52 56 73
42 27 31
4 61 13
55 77 2
59 54 70
42 15 82
35 64 11
89 45 59
61 8 27
21 52 60
81 45 92
51 82 56
12 51 44
70 15 89
0 53 76
33 48 19
34 53 61
11 32 92
59 69 78
16 12 82
26 41 73
2 35 18
4 40 76
7 0 57
21 63 11
38 47 57
42 18 24
60 22 73
52 31 51
12 63 38
78 27 16
60 84 70
75 62 20
8 43 68
47 25 91
68 39 81
23 51 2
59 89 68
53 86 59
33 26 42
48 3 16
62 40 58
31 79 63
62 12 99
80 3 83
70 8 32
65 21 23
45 38 50
12 56 21
73 20 37
26 56 14
14 81 73
42 23 41
12 24 55
2 52 6
47 55 60
4 60 79
43 37 38
50 82 19
55 9 71
31 39 60
60 41 61
56 65 2
75 4 24
19 84 61
73 81 38
25 89 45
40 29 57
25 64 36
76 66 72
62 11 26
68 47 60
54 25 88
32 38 41
44 48 53
68 69 47
59 25 9
25 84 31
9 27 73
6 2 83
42 65 66
75 81 93
82 42 78
17 74 84
58 30 27
3 47 26
48 4 13
31 53 13
53 57 56
19 11 39
52 53 42
5 1 38
62 65 77
65 36 98
50 51 4
9 74 31
18 84 1
16 20 25
15 22 52
79 54 80
49 36 81
67 2 8
38 56 23
19 87 73
23 2 74
36 77 7
28 49 49
47 38 97
68 47 90
53 62 93
11 42 2
61 72 86
9 78 56
22 28 12
22 82 71
3 29 66
60 77 11
76 27 87
5 65 11
10 67 2
68 76 62
33 89 37
50 22 30
71 23 34
79 34 95
12 53 1
69 75 3
57 65 29
5 34 49
19 12 55
38 78 42
78 72 50
84 43 71
30 2 41
1 28 40
58 0 41
62 18 18
48 47 96
86 22 42
46 63 82
60 64 23
68 56 34
1 11 58
85 49 75
47 62 79
59 83 46
63 17 81
29 64 96
47 55 54
38 3 42
30 43 27
67 80 84
85 15 47
32 80 48
5 79 80
65 35 11
10 62 30
70 26 43
80 41 79
55 62 2
0 69 70
67 73 17
49 62 37
85 48 62
86 18 95
3 16 69
46 79 78
28 2 57
35 81 80
56 3 28
72 48 80
88 59 78
44 4 30
64 36 65
89 81 57
87 64 17
3 54 32
2 64 64
89 81 24
51 88 94
5 14 63
89 48 33
78 19 63
40 19 21
55 66 33
71 44 10
84 87 50
73 59 56
45 75 54
9 24 75
14 61 14
13 52 34
70 38 24
31 1 73
31 62 69
79 49 52
14 83 50
32 43 42
12 79 59
10 64 98
63 89 65
63 80 47
3 69 15
57 0 4
44 11 53
50 47 83
70 51 27
15 41 81
35 66 18
85 65 91
49 85 63
38 61 73
57 29 97
77 75 45
17 68 42
23 69 85
49 228
1 36 5
37 21 35
30 34 38
30 32 76
26 37 30
18 46 8
34 48 14
9 40 60
27 32 70
0 3 20
22 6 54
29 33 81
2 39 80
10 21 72
0 30 62
31 3 50
8 30 43
24 2 30
39 10 85
41 42 87
40 30 22
27 11 93
16 25 77
34 45 40
34 7 45
27 7 20
13 4 79
2 26 8
32 11 20
25 37 43
40 45 21
4 27 14
39 9 54
23 28 1
26 44 54
37 15 29
1 44 18
43 12 39
39 26 13
47 44 93
13 42 85
19 4 83
43 17 98
31 37 62
40 44 99
16 3 46
36 16 23
37 10 86
2 20 57
17 44 47
6 23 55
14 4 12
23 39 25
36 30 40
16 26 93
46 35 23
27 11 78
47 39 55
20 22 60
0 14 13
24 26 78
48 29 42
44 5 7
4 14 44
9 5 85
45 22 1
7 33 40
10 19 4
3 47 98
20 27 85
48 1 38
31 11 84
0 31 58
8 1 17
31 40 47
26 32 55
8 39 83
39 8 22
12 41 99
8 42 9
20 22 76
3 45 21
36 20 54
9 31 63
3 37 79
17 29 66
1 46 29
6 26 48
10 23 46
8 12 20
13 44 32
33 20 35
15 25 20
11 34 60
7 27 70
12 23 60
3 11 49
32 33 37
14 24 35
32 46 92
46 19 33
38 8 9
46 0 17
41 13 91
26 34 4
2 14 43
7 10 79
22 32 31
3 42 94
5 13 55
26 20 36
38 48 70
1 43 55
9 36 96
27 0 69
25 43 20
13 32 20
43 29 26
16 21 64
35 30 88
26 30 7
3 33 89
38 29 73
11 44 84
37 38 11
47 16 11
21 3 6
19 7 56
38 32 63
27 35 37
18 45 43
26 36 88
3 7 44
21 46 86
32 47 36
15 2 82
48 8 31
13 16 83
24 17 15
22 18 67
15 47 93
33 3 7
9 30 83
3 30 68
34 4 74
14 31 75
40 20 50
40 44 20
16 46 64
31 7 10
5 43 91
33 1 43
9 27 14
30 26 25
20 8 90
16 41 25
13 44 27
11 6 88
36 35 96
28 45 38
48 3 12
26 29 44
48 43 55
36 0 32
8 5 91
3 46 86
36 13 85
9 10 89
26 36 68
36 3 91
44 31 5
27 15 43
32 4 66
26 13 24
9 42 26
24 14 22
10 6 81
7 44 3
44 45 25
33 1 32
22 33 81
15 3 85
11 17 34
31 5 27
43 29 96
23 0 72
44 31 23
38 44 87
42 7 20
2 35 62
33 39 77
3 18 32
23 19 44
24 42 32
42 18 44
0 10 75
37 0 9
38 45 53
31 3 57
35 11 88
8 40 37
42 48 6
6 31 87
45 31 26
30 1 40
25 34 34
28 25 36
6 17 92
34 9 7
35 9 8
27 20 15
24 19 25
9 3 94
11 47 89
0 44 64
30 18 51
23 33 55
5 2 96
17 29 61
24 14 41
40 34 32
8 0 86
47 37 47
36 33 90
48 9 22
31 10 6
48 25 64
33 47 73
70 1421
20 26 58
63 33 31
51 68 78
37 29 85
38 58 73
23 17 85
51 32 62
14 13 49
57 20 18
61 5 50
53 21 3
21 4 0
26 28 60
68 8 99
9 5 23
50 69 0
46 21 11
15 4 19
31 34 74
34 11 99
55 39 6
31 0 94
15 13 10
39 3 77
39 8 25
29 16 71
20 53 97
52 6 0
25 42 63
67 42 52
33 62 56
21 43 45
22 15 22
0 11 37
59 58 10
11 14 5
59 7 17
7 18 64
21 26 87
32 13 89
10 4 88
35 15 91
58 21 68
65 39 87
5 20 44
23 20 99
48 49 99
57 58 18
42 25 18
17 45 54
7 23 20
26 22 1
64 38 8
25 14 90
64 63 99
49 7 97
14 49 40
30 59 22
69 32 82
35 53 51
23 52 7
44 2 79
12 6 93
16 60 13
7 36 44
60 65 98
9 40 64
21 58 39
42 7 73
43 47 66
18 37 4
53 28 47
44 33 12
13 30 33
34 33 11
37 4 39
17 53 2
16 63 50
25 9 66
2 61 14
47 25 75
63 23 94
39 27 97
8 42 29
21 55 60
58 40 96
50 22 35
41 4 0
54 11 12
61 14 10
64 66 60
53 27 12
52 31 42
32 5 69
0 66 37
5 66 41
1 40 29
43 64 71
66 3 25
61 52 21
12 29 83
55 66 89
47 54 90
9 55 32
25 17 64
57 46 22
51 33 27
0 28 44
69 67 50
38 55 99
45 18 89
40 20 55
48 4 96
24 15 26
43 30 34
20 55 62
28 14 43
69 17 12
9 30 20
4 0 80
48 62 42
53 58 39
69 18 13
41 32 16
4 38 23
10 64 76
21 9 82
47 10 88
25 62 24
22 20 4
21 39 38
17 54 35
42 56 92
6 27 62
52 9 77
43 59 86
17 18 1
69 24 99
67 17 93
20 41 55
53 34 26
13 17 71
32 37 66
51 65 71
5 26 59
68 28 16
10 62 37
16 34 23
17 38 62
3 53 0
35 7 4
10 5 91
61 63 26
61 42 87
37 38 18
60 49 46
40 13 74
14 2 59
48 30 34
51 55 41
21 69 38
27 68 5
2 42 46
13 52 67
25 52 38
43 30 61
23 25 81
26 37 73
35 62 65
54 50 78
16 32 49
69 5 28
46 38 55
19 18 36
20 43 75
23 40 32
11 34 48
14 38 67
64 6 34
49 6 20
58 13 35
41 63 85
69 10 31
66 9 45
49 21 17
66 15 71
54 12 23
24 22 28
23 2 19
31 10 97
66 58 72
12 14 92
31 30 92
60 45 49
3 61 66
67 24 32
51 17 21
17 30 95
31 51 45
0 11 90
25 18 20
37 68 35
10 43 91
57 65 30
10 6 15
32 63 63
46 11 44
63 51 49
4 14 41
30 68 47
14 37 99
68 48 30
45 13 39
58 45 47
34 5 29
43 61 3
41 31 82
30 7 64
68 43 17
4 3 4
43 29 98
38 45 3
0 33 19
2 59 87
53 0 65
28 8 24
30 16 96
52 25 4
7 16 70
15 46 92
47 49 11
40 5 60
27 61 53
4 30 94
1 26 59
21 44 40
41 25 16
35 59 83
46 34 21
63 68 71
20 0 33
0 3 12
47 35 82
69 1 59
7 51 14
19 38 77
61 52 57
46 33 76
44 49 70
62 52 29
31 38 59
61 35 60
54 40 7
17 19 37
25 68 84
63 48 11
44 69 90
52 64 66
29 61 26
43 27 81
11 18 7
62 56 67
24 33 37
67 30 95
54 42 72
31 8 16
65 20 54
64 54 15
3 23 12
59 46 13
38 22 93
6 38 49
37 46 34
26 5 19
61 57 14
15 30 32
33 15 81
52 50 56
18 44 88
64 62 1
62 30 28
43 31 70
35 64 42
44 48 30
55 58 54
38 46 71
60 67 94
26 35 2
63 0 2
65 51 92
35 44 24
46 63 45
66 28 9
9 52 88
32 40 40
32 60 44
58 69 46
26 47 55
34 40 95
21 4 32
39 50 29
5 64 57
17 57 45
58 30 76
13 54 53
14 40 74
66 29 96
11 59 56
45 38 10
48 5 48
24 2 2
2 36 41
54 49 13
0 66 35
10 46 84
7 38 43
14 26 7
11 4 28
66 61 79
25 45 95
60 52 82
21 18 29
52 41 48
28 68 46
42 37 37
15 51 97
25 64 24
61 66 22
22 45 67
13 58 49
42 19 82
35 40 93
42 43 97
55 58 67
5 40 33
17 56 3
44 9 89
65 37 15
32 25 83
31 12 37
37 60 2
10 35 36
3 28 3
4 46 52
40 6 0
3 68 85
2 16 55
50 58 71
1 68 14
23 14 13
20 26 21
24 13 67
25 58 34
20 38 72
69 21 24
16 3 93
31 58 29
45 30 24
39 55 3
59 8 95
17 16 94
21 23 97
38 66 69
45 68 60
14 32 73
16 13 76
1 55 35
20 41 92
4 59 99
5 64 95
59 28 90
0 58 55
48 55 52
9 56 79
21 26 8
35 33 90
39 69 58
54 43 7
16 61 13
66 58 4
67 37 79
7 39 61
23 56 71
53 59 5
39 20 51
61 36 20
43 55 11
36 44 2
10 23 35
62 50 45
6 39 73
45 63 81
66 38 42
29 17 80
60 23 76
46 35 27
26 16 49
55 45 35
42 30 13
58 29 44
62 2 98
64 10 93
42 13 33
40 60 42
44 22 82
50 57 37
15 32 18
37 24 98
8 0 68
52 9 4
16 27 79
24 49 8
48 5 96
16 4 49
19 45 84
19 37 87
15 19 33
69 65 17
18 9 37
69 60 46
25 42 59
48 65 64
60 65 40
33 41 38
26 37 8
29 61 64
16 9 78
22 32 4
25 63 17
39 64 96
18 41 47
14 68 71
18 12 60
