100 2115
4 67 38
60 75 52
28 79 82
22 2 40
45 75 19
59 38 45
80 53 36
21 54 30
26 53 21
55 60 62
3 51 43
15 66 45
7 22 78
3 36 88
17 14 93
40 74 81
53 47 39
38 22 1
47 42 59
29 25 14
65 39 34
79 66 91
38 10 81
11 65 12
29 30 39
28 34 95
75 10 89
48 41 61
66 31 63
86 48 95
42 84 13
62 13 63
80 70 74
30 67 24
31 11 76
63 4 67
55 54 87
16 74 6
64 42 36
0 87 48
26 68 51
35 87 56
67 63 91
32 54 37
37 29 27
78 48 96
66 14 14
64 42 33
83 12 6
11 8 34
42 45 18
69 1 40
51 13 43
77 36 38
67 76 14
57 84 24
11 79 47
1 76 72
86 88 42
23 21 90
67 79 44
4 52 2
76 2 55
24 53 3
41 81 27
74 78 45
52 27 79
85 78 36
54 5 12
36 74 25
79 46 5
45 46 13
50 39 36
12 7 48
6 42 46
48 27 14
84 67 2
22 47 18
31 74 63
87 3 55
62 63 39
86 69 98
61 55 36
84 4 2
36 37 81
65 19 37
14 3 33
17 46 96
31 67 92
60 40 80
2 51 60
18 83 98
35 66 21
34 16 26
19 48 71
79 17 63
28 87 87
16 33 19
46 57 51
14 27 82
43 37 12
65 59 71
69 61 90
78 45 64
70 48 64
27 26 83
14 12 90
5 62 87
58 7 40
29 61 10
31 61 36
15 31 87
51 26 3
25 46 70
77 55 85
72 3 63
31 16 46
34 27 89
22 30 63
2 88 52
57 26 77
41 48 82
38 4 50
65 58 97
69 86 85
28 4 75
63 83 13
66 34 7
15 40 59
24 50 30
63 85 94
53 86 72
72 20 59
15 66 88
46 18 94
36 86 72
51 46 51
53 36 57
0 7 99
12 64 71
20 71 24
55 8 37
2 3 5
100 1442
53 12 36
40 41 37
63 93 38
66 82 68
94 48 64
27 91 18
94 6 72
4 43 47
89 42 74
11 38 16
82 32 95
84 62 76
3 10 63
23 95 21
47 15 51
87 52 73
80 97 78
76 29 57
78 64 99
67 60 97
7 47 59
90 88 65
37 71 69
66 7 24
53 35 90
10 17 36
91 62 97
17 50 4
93 50 61
96 60 74
69 57 43
71 56 29
98 61 56
88 48 77
90 13 88
28 59 55
36 20 96
66 17 67
12 96 81
8 66 19
89 0 33
3 47 70
9 72 17
54 74 10
13 63 35
38 24 15
68 71 78
18 52 62
39 24 78
70 92 48
48 67 10
26 95 78
28 19 86
74 68 96
77 2 27
37 87 83
74 49 63
5 42 80
28 15 32
56 12 40
50 13 11
57 86 44
66 49 89
55 74 83
16 99 47
59 55 99
25 12 62
73 42 90
24 35 24
69 20 92
98 42 32
84 54 50
90 26 89
88 74 26
58 15 49
72 2 66
63 32 70
25 96 71
24 33 21
2 83 7
75 10 0
31 49 1
86 60 50
89 70 0
67 7 21
9 23 26
84 34 21
65 73 73
71 79 80
15 12 94
17 83 12
76 82 3
61 43 38
4 78 79
72 80 20
31 17 35
45 64 88
11 4 78
47 54 4
33 52 87
65 59 60
84 49 33
85 23 16
39 34 30
82 62 2
85 94 65
46 72 24
32 5 34
81 18 56
10 23 74
75 53 28
56 93 65
0 5 47
74 3 33
80 70 81
33 78 94
60 30 61
3 80 70
5 87 7
18 15 23
4 84 33
34 98 22
42 68 14
88 21 24
49 32 21
40 88 56
83 19 23
74 98 66
29 0 95
16 62 81
72 43 18
41 70 13
58 25 59
51 70 55
15 6 38
53 4 59
51 52 45
65 9 1
4 15 94
59 26 55
94 61 96
27 15 40
41 31 61
44 7 7
86 8 57
19 87 12
98 5 66
59 4 88
16 34 3
63 65 68
96 88 92
92 91 55
65 93 24
95 21 0
43 9 72
77 84 40
78 4 54
57 28 83
68 86 44
98 40 66
52 46 68
26 67 94
60 63 53
44 90 45
96 21 99
15 49 45
14 56 54
34 49 10
83 75 85
81 3 28
71 32 87
97 58 49
83 25 67
47 14 61
15 94 57
82 14 78
24 36 96
64 68 25
90 33 61
99 23 33
99 1 75
97 12 17
94 26 81
14 34 75
82 97 7
1 5 0
12 42 67
50 27 34
58 43 35
7 82 79
54 13 71
49 13 5
13 14 8
12 43 4
22 95 71
63 38 35
50 51 30
10 0 63
45 93 98
37 92 26
28 87 46
41 87 31
28 12 4
33 92 43
75 97 37
30 18 42
16 23 2
30 91 96
28 4 80
74 59 2
58 71 29
3 79 78
40 52 9
86 95 8
18 76 49
78 31 74
91 8 65
89 54 88
79 59 24
70 72 70
4 77 22
51 72 29
19 61 32
75 94 18
25 58 47
39 7 39
29 49 24
90 10 5
82 93 26
33 66 29
84 49 76
32 79 4
29 20 36
42 15 3
86 31 99
48 66 67
35 26 93
74 51 85
81 48 51
93 43 9
96 23 60
39 93 27
61 64 77
68 54 52
0 36 40
24 70 32
92 60 7
52 28 20
47 3 65
73 5 36
8 82 74
3 92 89
75 30 65
87 45 53
17 95 95
45 22 6
50 78 7
98 7 95
92 66 80
99 45 32
88 78 14
62 56 14
1 69 44
53 73 76
44 83 28
98 91 9
77 75 14
6 11 73
62 10 17
3 44 33
22 67 78
77 79 53
39 84 29
28 5 45
17 81 3
58 10 87
69 53 42
28 96 76
88 31 69
97 22 48
2 82 39
88 25 83
8 54 10
16 32 39
48 93 71
95 30 96
14 41 31
57 62 36
90 70 95
58 36 42
59 38 69
69 79 86
38 1 30
76 71 86
30 49 32
9 16 60
14 43 45
54 55 66
54 22 22
98 29 32
19 77 42
43 23 85
49 95 44
38 42 47
31 16 73
64 34 24
74 15 10
79 42 92
75 52 32
39 16 50
6 85 89
22 19 0
35 24 42
24 27 54
2 70 7
65 10 71
42 63 88
50 87 98
9 68 54
79 51 85
7 41 32
96 0 93
91 31 93
73 29 57
79 97 26
24 82 5
49 31 80
30 70 55
36 2 72
2 40 27
80 65 51
32 57 89
50 89 72
13 82 36
84 23 6
60 71 77
29 26 11
16 57 88
36 6 58
69 25 36
79 13 43
5 69 90
10 25 51
20 55 74
10 96 96
41 10 10
18 43 44
12 16 6
32 3 99
96 38 84
38 96 80
28 88 11
78 56 71
35 34 55
35 62 28
95 35 85
14 77 56
2 71 30
18 26 77
90 98 55
94 36 14
62 92 10
33 94 26
45 13 25
79 59 51
60 45 5
6 11 38
36 5 63
53 56 51
52 28 39
85 28 31
39 95 37
72 75 91
67 30 29
71 60 29
70 90 5
47 67 79
8 89 71
13 92 76
70 3 66
59 24 80
1 91 45
83 60 95
13 51 44
65 95 21
2 77 91
47 16 26
49 68 91
71 74 61
40 17 69
72 48 74
23 60 94
97 63 94
25 82 18
51 36 84
16 43 1
88 80 82
77 25 98
66 29 57
5 88 15
27 85 32
69 73 94
64 56 54
12 32 50
78 24 50
0 59 83
77 18 29
83 92 20
56 82 57
10 49 32
59 78 7
41 22 57
7 44 34
2 18 41
51 76 33
57 54 45
93 63 0
24 26 60
38 45 50
53 54 57
99 80 36
21 25 0
47 8 17
17 24 84
69 1 50
78 23 50
33 31 18
28 45 85
96 46 18
70 74 65
56 51 98
66 57 84
58 9 32
80 62 67
93 66 64
5 50 16
25 93 69
24 26 19
48 17 23
8 79 41
47 54 13
97 86 25
85 80 92
33 52 83
64 17 32
76 13 14
99 59 13
14 30 78
3 39 53
72 71 16
54 56 6
82 86 76
2 41 52
22 29 33
24 36 14
41 18 8
38 94 21
59 42 45
47 50 85
81 69 27
84 27 49
30 45 56
23 0 18
76 4 1
84 97 92
6 96 8
39 2 13
56 13 18
69 41 92
52 82 8
15 45 53
56 76 20
49 38 58
59 29 2
14 60 53
49 60 29
83 64 3
9 52 87
85 75 33
75 60 81
59 93 83
86 23 75
33 81 7
34 49 90
71 72 45
64 11 61
41 17 15
20 93 13
69 54 15
21 6 5
24 89 88
36 53 26
56 33 42
90 57 74
6 81 49
56 47 8
76 52 73
70 94 40
30 35 49
74 38 90
13 29 32
7 97 89
49 45 16
73 59 94
64 72 35
93 62 97
26 69 6
44 50 24
14 68 9
71 92 11
70 29 73
99 3 8
26 24 3
87 85 63
46 8 12
31 8 78
60 82 63
99 3 51
55 39 57
11 20 66
28 99 70
83 69 6
63 7 60
8 36 81
75 41 33
25 32 70
19 78 67
64 77 41
2 80 47
88 14 0
47 15 27
21 93 82
61 60 37
56 87 14
20 96 22
60 68 39
66 9 23
22 64 48
71 17 52
29 32 9
64 31 83
95 38 64
66 71 94
27 25 0
75 27 27
25 39 88
71 57 43
30 14 28
18 66 26
35 39 71
98 3 81
38 53 21
94 65 93
97 56 68
91 5 68
58 97 36
78 9 93
5 39 3
86 66 50
29 58 43
69 0 9
49 83 42
56 11 7
59 70 84
68 98 41
93 40 99
90 10 52
19 54 21
94 75 17
76 14 50
14 73 87
90 33 23
37 98 17
15 36 97
73 65 1
7 85 61
73 75 6
39 24 77
23 95 71
90 93 85
97 88 58
69 4 96
58 18 48
44 35 95
3 10 42
31 95 28
3 30 85
8 97 81
18 44 32
69 39 48
84 69 55
65 71 46
34 90 60
10 39 92
51 73 82
3 93 18
10 64 40
66 97 12
36 30 14
64 16 54
57 68 1
93 46 1
30 47 68
24 13 62
40 80 90
74 65 30
7 87 17
59 6 12
2 57 2
13 12 76
9 84 61
72 88 70
90 71 36
80 67 24
61 81 46
99 82 26
77 41 34
1 28 17
78 33 29
25 55 34
65 11 86
17 49 91
15 90 23
30 71 17
33 17 50
97 50 44
9 88 53
86 65 28
54 62 47
88 20 64
45 62 90
28 48 28
91 57 37
66 81 28
86 0 35
3 17 98
26 19 30
91 14 19
65 23 53
45 35 80
39 54 15
52 4 82
2 90 19
54 76 50
1 48 42
38 51 24
69 96 45
0 25 34
95 73 31
54 66 37
13 78 68
95 39 39
14 82 79
99 66 63
62 84 53
33 7 41
75 2 93
52 90 16
13 94 54
37 50 12
62 45 92
83 88 11
65 34 43
75 35 3
86 63 59
44 30 72
27 41 49
60 38 28
17 90 73
11 31 31
75 54 77
40 66 65
84 89 17
35 56 44
53 30 6
95 68 85
39 17 26
16 55 11
87 14 13
16 67 50
99 70 48
16 6 24
21 74 26
65 24 55
68 47 78
61 46 38
16 25 33
75 54 79
19 94 88
90 11 72
57 26 0
6 99 49
85 27 78
81 48 48
5 21 16
18 50 62
42 88 99
77 12 48
53 95 43
29 10 58
26 4 32
2 47 15
12 51 16
18 9 14
0 29 8
75 4 87
61 83 10
34 1 28
70 87 32
87 25 5
52 79 26
22 15 88
77 78 57
95 40 89
61 54 12
28 98 54
87 12 87
39 26 91
91 56 58
99 75 75
51 21 82
80 57 3
32 59 36
31 68 44
88 64 87
7 59 70
45 9 5
2 19 54
50 24 20
97 30 22
18 95 87
70 80 23
29 67 97
43 74 65
8 80 93
15 71 47
52 11 35
5 67 21
10 65 94
24 88 97
66 30 44
63 87 87
55 61 14
14 75 21
33 64 46
23 78 54
53 33 45
65 0 74
85 37 56
2 66 95
12 14 96
85 91 7
41 20 26
18 5 20
58 35 43
37 16 87
1 5 85
69 74 90
31 38 90
61 63 34
78 3 56
9 57 5
44 12 18
61 33 85
49 61 83
30 47 32
2 26 11
6 99 75
98 67 1
30 95 92
39 18 16
53 73 99
31 42 88
96 12 97
91 15 28
42 92 36
6 49 24
50 82 81
15 21 92
23 68 39
62 94 46
74 6 46
79 38 51
92 89 72
91 13 63
58 91 71
50 64 67
68 35 20
16 6 85
46 84 36
11 6 94
60 12 22
63 7 30
69 41 45
10 78 26
17 99 59
77 53 13
69 40 1
37 27 9
14 98 71
44 39 14
10 59 53
38 36 19
88 49 5
46 35 81
45 21 52
86 97 84
61 89 93
17 82 5
29 30 33
4 8 10
0 52 60
30 21 94
16 54 67
1 14 99
65 53 98
25 22 68
51 87 7
62 7 71
71 91 4
78 34 32
94 77 39
78 55 41
95 87 65
55 62 38
32 86 70
54 83 92
35 99 39
78 67 8
59 44 15
17 96 61
15 18 85
35 0 57
24 4 75
58 74 41
43 71 29
88 48 62
24 50 2
52 60 45
12 76 60
13 22 83
70 38 91
74 26 94
26 69 26
53 39 8
36 65 45
43 25 58
7 75 14
86 83 12
98 30 76
62 22 45
4 61 18
21 66 25
1 29 55
66 72 58
60 45 96
91 28 60
61 96 94
25 59 73
77 71 33
8 50 52
26 29 4
43 60 70
18 85 67
68 49 35
76 82 76
30 78 23
9 98 12
3 58 87
25 72 16
36 10 89
42 97 63
8 86 2
5 42 50
2 79 71
0 22 88
82 50 15
42 41 92
80 94 1
96 60 74
21 84 24
8 62 28
52 0 86
3 88 21
24 80 83
78 66 54
68 17 74
97 54 54
52 92 70
1 84 55
39 61 69
29 70 20
25 88 7
16 8 94
4 68 48
40 17 61
71 59 62
1 69 50
34 78 69
43 21 77
83 41 84
97 79 35
68 30 65
12 73 62
61 87 34
10 23 79
15 68 41
79 71 98
12 11 76
3 95 18
48 86 2
21 37 27
53 2 8
46 7 86
59 19 82
61 67 4
48 40 95
66 51 85
23 2 94
71 63 33
48 97 66
96 14 44
56 78 25
65 73 12
94 21 21
14 56 81
53 60 24
39 51 44
62 22 6
43 19 6
32 91 39
19 57 35
67 92 98
47 5 97
71 64 11
14 15 76
89 71 18
63 26 60
11 77 7
62 56 0
12 53 91
34 47 89
9 83 63
0 86 73
51 82 55
10 65 12
20 36 94
3 65 37
90 80 32
17 4 25
6 8 12
71 52 5
38 48 56
49 73 76
49 97 48
44 91 62
72 19 53
67 72 77
3 13 74
78 74 94
2 78 85
64 52 78
57 26 5
91 27 54
61 91 99
8 58 57
8 41 7
37 33 56
75 73 67
46 94 37
37 65 91
50 26 7
40 98 21
25 95 63
94 12 74
19 82 11
77 36 61
63 69 93
41 24 93
38 46 26
85 76 53
81 30 89
94 29 68
55 86 69
12 63 75
70 55 74
42 41 17
4 7 23
19 17 87
5 27 73
89 40 66
88 3 61
44 71 67
51 91 46
79 75 62
43 60 61
53 0 20
61 82 97
95 76 48
29 56 66
20 35 26
64 5 60
78 67 92
88 76 12
33 55 1
91 19 59
39 12 82
20 80 65
88 27 10
30 5 60
24 90 94
58 2 67
10 45 44
26 32 9
13 44 15
37 19 49
95 67 22
20 0 15
49 32 18
39 30 26
48 62 10
90 30 0
58 9 6
15 69 17
22 84 70
29 52 37
14 49 84
32 54 80
51 40 16
61 85 43
40 27 40
73 67 27
52 56 16
80 93 94
14 51 31
98 4 44
51 29 23
40 84 56
64 69 5
36 93 81
13 65 66
73 15 58
7 52 22
6 24 37
42 3 59
33 99 67
63 87 77
74 12 1
79 97 52
92 10 89
26 48 55
22 8 25
88 47 78
43 18 23
78 44 46
85 26 74
96 9 98
64 58 60
92 38 34
22 99 77
53 55 99
36 12 3
55 34 8
7 65 5
38 42 35
61 10 56
51 58 73
43 64 62
7 51 24
67 15 24
71 5 6
8 81 17
34 18 5
35 39 95
18 42 33
23 86 62
17 92 11
85 46 80
21 55 88
25 27 24
76 46 50
56 68 96
76 16 35
6 95 36
64 43 89
65 62 39
84 71 99
45 50 31
59 40 46
33 2 32
83 78 35
4 34 22
32 15 32
35 17 84
91 32 76
99 73 42
67 93 47
34 53 75
96 33 60
12 74 44
77 65 82
35 11 55
87 18 41
8 57 68
58 83 0
32 54 38
72 17 19
21 77 5
87 46 24
14 53 91
37 46 48
84 89 25
39 50 51
53 0 29
82 74 20
43 86 84
63 50 44
46 53 80
25 81 88
21 79 82
75 26 31
17 52 5
7 31 41
2 40 6
96 53 4
17 61 37
99 37 30
89 71 26
4 29 77
46 97 9
88 44 17
21 16 84
29 85 40
78 29 87
34 67 95
29 0 5
78 70 21
93 86 7
0 14 69
90 69 51
50 75 85
25 54 40
69 65 76
71 48 75
27 49 38
13 31 26
48 57 16
85 49 88
71 87 88
96 40 80
21 90 78
69 70 62
34 71 34
92 6 33
57 51 96
19 95 1
35 41 39
35 8 51
16 83 31
81 11 56
33 6 36
45 88 77
67 70 5
48 64 51
52 31 93
70 99 41
36 53 32
16 59 4
37 50 66
24 81 57
19 92 5
71 9 13
89 9 18
48 8 66
63 49 18
70 46 88
94 25 50
75 45 91
68 50 54
18 49 67
39 22 49
26 41 29
98 69 96
94 97 51
33 97 15
86 69 17
84 51 67
59 11 2
99 79 90
82 52 40
36 63 99
34 36 95
41 15 92
64 90 39
20 68 84
56 2 71
44 90 27
46 59 10
79 57 74
38 34 18
16 21 27
38 46 97
31 57 34
33 35 38
87 29 6
37 28 68
18 4 27
48 54 13
2 79 42
42 30 87
59 96 25
97 57 74
38 95 71
10 15 22
35 22 67
74 39 20
30 81 48
68 74 43
29 24 28
49 52 35
84 62 69
19 57 39
0 48 97
36 58 45
98 70 76
93 55 16
76 80 61
70 8 25
26 8 97
72 84 1
33 73 42
71 45 79
13 56 51
60 30 48
4 50 5
86 49 51
17 93 40
14 19 23
14 33 41
13 61 76
98 30 52
8 18 78
3 41 81
79 5 29
21 55 63
10 92 62
32 31 43
43 12 44
62 41 94
25 45 75
73 8 88
77 99 63
99 79 77
28 72 85
95 69 83
17 70 71
20 49 71
99 56 24
50 33 78
96 28 41
17 86 62
28 16 29
76 31 81
26 41 32
91 74 97
30 98 54
26 52 49
55 4 13
92 22 25
81 56 83
23 84 57
34 12 45
7 11 24
72 24 75
95 53 41
80 16 33
16 26 17
6 27 29
1 50 67
67 25 80
39 9 84
1 91 33
82 52 66
23 90 13
82 94 4
55 34 30
5 80 86
23 99 69
51 91 74
14 13 28
40 94 63
84 75 41
58 4 68
76 19 98
73 98 0
54 84 5
6 56 20
21 8 39
78 64 64
98 64 51
91 32 66
81 27 34
82 22 65
70 33 83
78 3 64
33 31 72
42 99 96
97 28 82
93 21 39
79 9 18
14 76 36
0 31 13
25 21 28
67 85 81
83 28 14
98 85 45
60 3 36
0 77 39
46 92 70
33 70 35
9 75 10
92 74 88
88 28 34
82 95 95
51 4 81
64 43 65
38 1 91
36 88 40
9 89 2
88 97 1
28 96 1
77 45 99
24 50 60
44 17 37
5 76 77
40 48 51
82 51 79
64 52 74
93 49 67
62 8 95
63 26 16
58 60 31
70 33 42
13 51 86
59 34 55
50 52 32
79 16 87
72 98 35
16 25 20
69 95 8
55 15 73
74 39 60
87 63 3
15 91 14
10 41 23
41 81 51
25 85 70
4 41 87
37 35 77
34 3 57
18 89 56
70 37 8
31 67 77
23 6 79
81 55 0
10 83 42
58 56 58
70 73 87
25 10 53
89 4 84
4 56 76
47 23 31
53 33 14
30 55 57
8 91 35
40 49 9
11 93 95
22 33 35
4 60 6
27 78 28
98 92 87
59 72 68
64 90 83
16 36 54
33 15 37
82 89 0
25 49 60
42 17 40
20 5 72
56 93 35
16 52 13
9 14 42
51 37 14
4 29 45
27 35 6
82 60 64
19 11 53
27 54 48
17 53 49
43 76 38
5 74 42
73 11 79
95 88 12
46 31 83
1 17 61
92 6 30
79 21 29
61 76 47
92 9 78
28 95 90
65 68 31
52 46 51
46 3 1
34 92 91
29 49 81
72 57 42
30 3 80
85 91 3
26 36 42
43 55 82
13 73 62
83 78 5
98 62 48
92 9 56
54 64 64
57 32 48
47 93 6
73 48 77
89 93 56
11 9 95
3 80 49
48 59 74
15 97 51
71 47 99
77 21 7
84 86 95
5 43 36
92 17 20
71 83 7
82 89 36
81 70 3
27 78 44
48 492
5 4 92
21 17 79
43 2 79
33 18 3
2 33 79
13 12 52
24 9 73
38 13 6
1 42 7
33 27 56
5 39 77
2 19 87
32 33 78
15 8 74
11 41 66
17 24 89
30 44 36
46 43 50
44 18 30
24 34 48
10 37 27
34 18 62
18 43 78
32 11 55
33 2 70
21 25 91
28 15 59
6 39 62
45 41 95
28 27 60
10 23 18
26 45 63
1 10 78
13 46 4
1 31 8
42 26 88
10 16 81
33 37 12
17 45 52
3 41 31
25 29 77
2 7 60
12 35 54
28 38 47
19 9 76
43 21 71
41 9 51
7 41 15
1 0 78
32 34 29
30 16 79
13 8 46
13 22 1
20 46 12
14 19 13
28 30 29
47 33 8
47 25 28
27 26 48
45 9 60
30 35 79
10 27 54
45 24 32
17 14 7
34 14 19
1 9 6
45 36 63
23 5 22
41 0 35
34 29 55
14 22 95
26 11 57
10 37 65
27 34 81
30 13 85
25 21 97
19 13 88
25 3 63
4 32 83
11 39 53
35 36 14
5 7 34
29 13 40
23 25 0
13 8 68
15 19 29
12 39 94
9 30 21
35 13 41
37 36 28
20 32 86
24 25 95
35 4 5
5 31 21
44 30 89
12 22 51
24 2 28
39 47 75
24 19 15
4 9 73
23 4 46
30 34 22
23 13 18
30 2 52
39 21 73
41 0 93
37 32 79
37 20 85
45 13 43
2 10 42
28 25 81
17 12 79
36 32 20
44 42 1
40 43 61
21 5 69
8 32 55
45 31 40
1 45 43
39 26 69
22 45 21
40 30 97
20 25 98
18 15 1
41 0 90
1 3 30
9 17 97
40 3 78
26 23 67
28 17 69
28 31 91
44 0 19
27 43 93
21 3 50
36 44 59
23 14 9
27 38 93
27 17 44
20 26 12
29 44 89
13 4 68
43 12 32
13 43 47
44 39 35
35 45 75
3 28 44
15 36 8
19 39 27
12 44 2
40 16 93
8 4 92
8 27 46
47 7 26
47 7 73
21 26 39
47 25 47
43 17 91
0 22 57
12 28 51
14 45 84
21 34 12
13 31 18
43 45 45
20 36 91
37 32 2
40 35 72
8 15 28
1 44 29
37 30 76
11 44 24
29 30 75
9 36 81
31 42 94
10 17 36
38 7 42
3 15 1
13 5 27
30 42 10
35 19 17
46 36 4
35 10 95
39 29 55
31 18 92
2 26 35
33 46 85
34 47 34
2 32 97
19 13 23
14 43 47
39 27 19
41 23 90
25 13 85
34 29 64
13 20 21
1 44 29
13 11 54
18 45 80
9 8 76
38 9 26
12 43 86
21 27 25
29 43 56
45 47 80
32 28 71
41 34 72
35 40 26
40 19 9
30 11 74
38 21 64
46 25 86
16 42 24
41 30 18
28 41 71
4 16 62
22 10 4
42 37 81
32 39 6
1 22 15
10 38 44
1 35 80
9 24 47
18 24 58
4 46 62
19 13 69
36 18 41
41 43 85
25 23 37
31 40 42
47 4 58
9 46 94
40 36 90
18 15 59
26 8 61
13 46 30
16 19 5
37 7 47
43 21 32
0 35 55
27 4 3
15 1 45
1 34 18
47 36 82
4 11 48
14 10 88
15 2 61
26 38 19
6 0 52
11 24 96
26 35 72
30 45 46
24 41 13
35 42 62
26 40 18
7 37 9
47 1 60
24 2 63
19 31 0
42 36 65
8 25 10
30 41 58
6 37 18
8 23 84
8 20 9
10 24 11
17 30 34
6 15 69
26 25 76
45 39 18
6 41 49
33 47 85
28 25 79
40 12 86
3 9 67
7 11 50
46 40 3
16 25 4
38 7 66
24 8 23
17 47 78
9 25 31
4 43 51
19 43 84
39 36 63
33 25 82
34 45 73
8 36 66
42 35 19
40 13 27
2 7 39
25 19 76
12 38 33
11 31 42
2 13 4
15 1 41
31 29 36
40 10 35
13 14 10
9 14 88
27 11 21
29 44 73
13 37 63
8 23 44
35 44 57
36 20 44
12 2 56
28 15 4
43 10 52
5 2 61
46 45 82
22 1 23
47 36 74
16 32 63
4 14 29
33 44 55
39 34 84
13 6 27
18 4 25
23 16 31
15 1 57
27 34 8
41 9 76
37 29 94
43 15 96
41 14 94
23 6 26
34 4 51
31 11 51
12 19 42
18 0 5
27 13 82
4 35 55
6 35 4
44 38 53
27 1 5
29 2 54
40 12 92
9 14 96
2 41 13
33 44 77
44 16 85
4 35 43
45 43 24
11 33 26
25 41 56
8 22 68
36 13 97
37 35 6
11 33 38
35 6 88
29 26 18
11 45 45
38 39 66
14 6 13
20 10 69
19 10 71
0 37 34
0 1 53
44 39 70
33 38 31
0 39 45
9 4 99
14 35 30
0 12 39
15 29 9
18 33 19
36 46 66
37 3 51
2 41 51
26 3 94
42 28 50
6 31 52
9 28 12
36 27 59
9 43 92
47 41 45
31 34 63
36 46 56
8 42 13
44 19 96
6 38 94
18 1 73
40 46 48
26 20 15
22 7 93
14 10 39
19 7 71
31 19 26
10 18 11
26 44 50
41 24 14
2 26 85
47 17 47
13 22 56
32 27 58
13 2 91
35 8 39
12 17 22
31 11 39
22 14 97
14 24 65
43 45 90
47 20 39
21 13 30
40 3 90
42 15 91
21 46 56
39 25 0
14 40 20
20 17 17
39 16 16
40 30 4
42 1 91
41 14 17
2 8 8
24 1 63
38 15 5
4 17 52
45 30 82
44 22 8
37 15 80
31 33 37
37 33 40
44 36 67
6 29 66
43 3 56
28 18 23
5 32 53
46 47 7
4 3 94
40 4 65
12 23 85
20 10 42
24 31 65
14 31 90
20 40 97
34 22 11
12 7 47
32 15 11
28 29 4
38 47 44
29 35 23
26 1 43
16 24 71
30 42 14
12 23 28
19 41 16
0 34 19
11 10 26
7 45 54
29 18 65
15 19 3
10 14 34
13 12 92
14 47 13
31 7 5
9 0 11
37 16 95
19 8 52
4 6 64
45 19 85
3 42 95
37 42 75
27 5 51
10 1 57
33 15 45
21 19 74
30 17 48
4 8 37
14 22 14
45 32 87
14 3 15
26 24 79
46 35 28
36 14 74
20 5 45
41 18 77
5 8 83
12 17 76
30 26 33
38 39 94
25 19 95
32 28 91
25 21 54
45 36 24
11 26 53
45 23 79
8 25 84
14 30 97
26 42 8
26 14 15
25 22 37
0 23 8
28 172
0 10 75
7 15 36
24 21 44
9 10 21
6 22 54
17 24 67
5 20 4
23 0 45
21 12 61
3 20 11
15 25 46
26 10 99
9 11 88
19 0 15
0 15 84
20 14 80
9 23 48
27 22 10
24 0 38
13 24 60
9 20 53
2 22 41
18 6 79
0 5 86
20 4 28
26 23 93
19 20 41
25 15 44
7 17 77
6 24 6
15 1 15
0 12 10
26 5 76
26 6 99
26 21 10
25 8 68
2 6 82
0 9 88
27 10 35
3 10 38
13 23 5
11 2 81
11 1 86
20 22 86
18 2 70
5 1 90
15 13 58
6 27 88
20 25 16
3 11 91
17 7 81
17 27 46
2 4 32
12 4 83
13 22 84
13 16 70
18 22 31
7 2 30
10 2 67
22 10 20
19 16 70
21 1 92
9 13 6
3 6 15
26 19 25
21 16 66
0 9 99
0 11 84
10 8 54
27 6 29
24 2 9
3 9 51
6 10 66
2 21 72
11 18 40
1 22 22
20 24 34
3 11 39
26 22 33
19 18 34
25 27 18
8 18 91
20 19 31
26 17 76
9 17 4
10 12 5
2 11 79
17 5 67
26 24 24
7 0 97
25 11 62
8 24 5
20 26 92
24 9 98
3 16 49
22 13 65
3 13 62
8 25 54
18 23 2
3 8 62
17 11 64
21 27 31
26 13 27
3 26 4
7 27 10
7 4 70
22 9 29
4 16 12
17 14 57
14 10 37
3 11 7
22 4 13
3 13 11
7 22 76
5 10 30
16 27 35
19 14 91
8 23 91
9 19 70
14 25 39
25 27 34
22 10 1
17 16 25
2 4 81
22 23 50
22 19 67
1 26 95
13 24 32
21 9 51
10 16 13
21 4 5
13 16 95
25 9 19
22 8 7
5 22 85
0 10 2
10 25 92
13 21 66
24 0 2
7 15 45
25 24 60
19 25 7
8 25 78
13 10 53
24 10 97
9 12 38
7 16 80
24 16 31
27 19 27
20 19 56
21 25 56
18 20 71
22 25 44
25 26 22
10 3 42
6 17 19
19 14 11
10 1 38
0 13 2
6 8 7
12 0 86
12 5 57
7 15 88
2 25 49
16 2 29
4 5 71
2 12 93
3 15 47
4 15 82
8 23 76
10 24 29
27 14 95
52 962
16 47 10
1 51 47
22 44 6
34 8 82
4 3 41
6 9 49
14 28 70
40 32 52
13 11 32
4 46 61
14 12 54
22 5 13
39 14 23
48 30 99
7 15 33
23 1 0
42 16 25
48 0 28
9 24 37
40 19 16
23 34 7
13 50 99
51 3 95
27 37 79
47 42 35
9 4 83
27 14 78
42 25 47
22 37 37
10 6 77
32 40 7
8 15 86
24 7 74
48 1 28
24 14 20
42 32 13
1 12 38
47 46 1
2 51 1
37 18 31
18 28 2
18 48 26
38 22 3
44 23 34
8 50 54
14 22 30
50 28 54
51 41 7
38 40 59
11 10 5
23 31 19
8 46 7
29 45 54
2 21 90
0 5 40
2 31 20
18 25 52
21 42 94
21 22 51
4 25 14
29 15 78
22 40 72
4 23 41
22 43 97
2 19 13
26 24 3
17 1 88
7 23 14
8 14 73
40 21 34
7 26 58
18 25 19
25 19 17
20 21 90
12 20 12
41 25 56
35 18 1
26 1 49
7 41 41
48 40 22
